"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Apical Junction","12/200",4.55732189742163e-05,0.000182292875896865,0,0,4.38627509739287,43.846040657007,"CLDN11;CLDN5;PTPRC;VWF;MMP2;CDH11;RAC2;FSCN1;PECAM1;THY1;TGFBI;CD34"
"TGF-beta Signaling","6/54",0.000142047076584405,0.000520839280809484,0,0,8.47241379310345,75.0600963374655,"RAB31;TGFB1;ID1;ID3;LTBP2;ENG"
"Angiogenesis","5/36",0.000177664685562347,0.000594997333663506,0,0,10.9040017736393,94.1627348147401,"POSTN;CCND2;LUM;COL5A2;FSTL1"
"TNF-alpha Signaling via NF-kB","11/200",0.000202840000112559,0.000594997333663506,0,0,3.98524087997772,33.8868740948013,"SOCS3;EGR3;TNFAIP3;CCL2;SLC2A3;PLPP3;IL7R;F3;ETS2;IFIT2;TLR2"
"Myogenesis","11/200",0.000202840000112559,0.000594997333663506,0,0,3.98524087997772,33.8868740948013,"CFD;TGFB1;LAMA2;GPX3;IGFBP3;FHL1;COL6A3;PDE4DIP;AEBP1;LSP1;PDLIM7"
"IL-2/STAT5 Signaling","10/199",0.000793050225409923,0.00213300100771589,0,0,3.61027861027861,25.7760318212354,"CCND2;SYT11;IL2RA;FGL2;PIM1;LRRC8C;SLC2A3;TNFRSF1B;PLPP1;TGM2"
"Hypoxia","10/200",0.000824114025708411,0.00213300100771589,0,0,3.59109311740891,25.5010763954782,"IGFBP3;PIM1;HMOX1;TNFAIP3;SLC2A3;TGFBI;F3;ETS1;DCN;TGM2"
"Xenobiotic Metabolism","9/200",0.00303577106863843,0.00741687007921937,0,0,3.20369593374318,18.5727538483057,"SLC12A4;PINK1;IL1R1;TMEM176B;PROS1;PDK4;HMOX1;PTGDS;ETS2"
"Interferon Alpha Response","6/97",0.00320273935239018,0.00741687007921937,0,0,4.45918908677529,25.6124619115329,"C1S;IFI44;GBP2;IFI44L;IFIT2;PSMB9"
"Hedgehog Signaling","3/36",0.0159809410641439,0.0351580703411166,0,0,6.10331988830282,25.2455187945988,"DPYSL2;THY1;ETS2"
"p53 Pathway","7/200",0.0297175713883896,0.0622653876709116,0,0,2.44862577765029,8.60940931941247,"PLK3;CCND2;TGFB1;TCN2;ZBTB16;HMOX1;DEF6"
"Androgen Response","4/100",0.0612920941172653,0.122584188234531,0,0,2.79794520547945,7.81215516034124,"ANKH;ADAMTS1;MERTK;PLPP1"
"mTORC1 Signaling","6/200",0.077438722190413,0.148143642451225,0,0,2.08069676501955,5.32298065241149,"ITGB2;FGL2;SLA;SLC2A3;CORO1A;CTSC"
"Wnt-beta Catenin Signaling","2/42",0.127969833027232,0.234611360549925,0,0,3.34421768707483,6.87558021149377,"CCND2;NOTCH4"
"Apical Surface","2/44",0.137998889425944,0.242878045389661,0,0,3.1846452866861,6.30722069502472,"THY1;IL2RG"
"Reactive Oxygen Species Pathway","2/49",0.163753137578492,0.276388338763391,0,0,2.84512954117817,5.14796385998946,"GPX3;LSP1"
"Adipogenesis","5/200",0.175883488303976,0.276388338763391,0,0,1.71900607983082,2.9875182553075,"PHLDB1;GPX3;LAMA4;SPARCL1;CD302"
"Glycolysis","5/200",0.175883488303976,0.276388338763391,0,0,1.71900607983082,2.9875182553075,"IGFBP3;TGFBI;ME2;MERTK;DCN"
"Mitotic Spindle","4/199",0.340315076692614,0.487790845280691,0,0,1.37049525816649,1.47723408079249,"AKAP13;FSCN1;NEDD9;SYNPO"
"Estrogen Response Early","4/200",0.343670822811396,0.487790845280691,0,0,1.36343304445066,1.45624328181936,"EGR3;RAB31;PODXL;TGM2"
"KRAS Signaling Dn","4/200",0.343670822811396,0.487790845280691,0,0,1.36343304445066,1.45624328181936,"ZBTB16;OXT;SYNPO;IFI44L"
"UV Response Up","3/158",0.41512117806953,0.570791619845604,0,0,1.29135748100848,1.13534187645004,"GPX3;HMOX1;HLA-F"
"PI3K/AKT/mTOR  Signaling","2/105",0.461908364107474,0.615877818809965,0,0,1.29456442771283,0.999907004855374,"SLA;IL2RG"
"Estrogen Response Late","3/200",0.570499662205758,0.738293680501569,0,0,1.01385977373919,0.569021398641748,"EGR3;RAB31;CPE"
"DNA Repair","2/150",0.653570486513189,0.821631468759438,0,0,0.898878470307042,0.382297410491872,"HCLS1;TK2"
"Protein Secretion","1/96",0.761849054004342,0.896960327236012,0,0,0.699696699375558,0.190322284500425,"CTSC"
"Pperoxisome","1/104",0.788754763360576,0.896960327236012,0,0,0.645088036860293,0.1530792789139,"HSD17B11"
"heme Metabolism","2/200",0.798532552495655,0.896960327236012,0,0,0.670171098742527,0.15077478893441,"ACP5;TNS1"
"Bile Acid Metabolism","1/112",0.812629807927413,0.896960327236012,0,0,0.598350893266148,0.124145612333193,"HSD17B11"
"Unfolded Protein Response","1/113",0.815418479305465,0.896960327236012,0,0,0.592978208232446,0.120999472113917,"CCL2"
"Spermatogenesis","1/135",0.867311039004552,0.930772822346349,0,0,0.495067037692891,0.0704765619396712,"ACE"
"Fatty Acid Metabolism","1/158",0.906072008785545,0.94921829491819,0,0,0.422044693943647,0.0416290098511506,"HSD17B11"
"G2-M Checkpoint","1/200",0.950070126517443,0.950070126517443,0,0,0.332254492802998,0.0170179022577091,"TGFB1"
"Oxidative Phosphorylation","1/200",0.950070126517443,0.950070126517443,0,0,0.332254492802998,0.0170179022577091,"PDK4"
