"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)","25/232",3.59204027817595e-08,5.21980168844411e-06,0,0,4.03129594622978,69.1043153914326,"IFIT5;TREM2;TANK;TMEM101;GJA1;CASP8;UBD;PLCG2;CASP1;HMOX1;CCR7;CCL19;PIM2;APOL2;PRKCB;RHOH;TRAF1;LIME1;LILRB4;EDAR;PINK1;CARD16;LTB;MAP3K14;BIRC3"
"Macrophage Activation (GO:0042116)","10/35",5.11205351831037e-08,7.05718988202747e-06,0,0,13.135593220339,220.534519614892,"TLR1;CD93;SYK;C5AR1;ITGB2;PLCG2;TREM2;MAPT;TLR4;FOXP1"
"B Cell Activation (GO:0042113)","15/92",9.35121208049472e-08,1.22946174067838e-05,0,0,6.43456543456543,104.144566158174,"CD86;ITGA4;PRKCB;AKAP17A;LAX1;LAT2;CD79A;CASP8;CD40LG;PTPRC;GPR183;BTK;PLCG2;DNAJB9;JAK3"
"Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)","14/82",1.38179892690027e-07,1.73415765325984e-05,0,0,6.79200963661915,107.277818659431,"CD86;CD84;SYK;LY96;SPN;TLR1;CD2;PTPRC;PLCG2;CCL19;CD14;TLR4;TLR3;HAVCR2"
"T Cell Receptor Signaling Pathway (GO:0050852)","15/95",1.44998899585271e-07,1.74061722502144e-05,0,0,6.19230769230769,97.5074188101192,"ITK;FYB1;RFTN1;BTN3A2;CD3E;CD3D;PTPRC;CD8A;LCK;BTK;PLCG2;CD28;CTLA4;TRDC;CD247"
"Negative Regulation Of Lymphocyte Proliferation (GO:0050672)","10/39",1.58877878576616e-07,1.82775759479182e-05,0,0,11.3214494447691,177.238762722901,"CD86;SPN;CD300A;LST1;CTLA4;ATM;MNDA;VSIG4;PDCD1LG2;LILRB4"
"Cellular Response To Lipopolysaccharide (GO:0071222)","17/124",1.81067802190322e-07,1.99971280738992e-05,0,0,5.25770667350636,81.6227113980483,"CD86;TGFB1;LY96;NR1H3;CXCL1;PDCD1LG2;TNFRSF1B;CXCL10;HCK;CD6;PLCG2;CASP1;CARD16;CD14;CCR5;TLR4;GBP3"
"Positive Regulation Of Intracellular Signal Transduction (GO:1902533)","39/525",2.09779584801711e-07,2.22769782168278e-05,0,0,2.70550824145595,41.6031642018634,"SEMA5A;CD86;NCF1;IFIT5;TREM2;PIK3CG;TMEM101;GJA1;CASP8;UBD;PLCG2;KDR;CASP1;HMOX1;CCR7;CCL19;PIM2;APOL2;TGM2;MAP4K1;PDGFRB;TGFB1;VWF;PRKCB;LIF;EDAR;DAB2;PINK1;PTPRC;DOK3;LCK;TLR7;CARD16;LTB;HCST;MAP3K14;TLR4;TLR3;BIRC3"
"Regulation Of T Cell Activation (GO:0050863)","12/62",2.61433174323341e-07,2.67339627521017e-05,0,0,7.89795918367347,119.710055524713,"CD2;SIT1;LCK;TNFSF8;HLA-DOA;TNFRSF1B;TIGIT;JAK3;LAX1;HLA-DQA2;HLA-DQA1;PAG1"
"Regulation Of Inflammatory Response (GO:0050727)","24/240",2.74545863523704e-07,2.70721831853196e-05,0,0,3.70061728395062,55.9094718029494,"CEBPA;IL1R1;IL10RA;MMP3;NR1H3;AOAH;TNFRSF1B;MMP9;IL17RA;FOXP1;HCK;CDH5;AIM2;ALOX5;CASP4;CASP1;TLR7;CARD16;NLRP1;TLR4;CD200;TLR3;GPSM3;BIRC3"
"Negative Regulation Of Leukocyte Activation (GO:0002695)","7/17",3.16137951059239e-07,2.94061651222047e-05,0,0,22.8887015177066,342.577190700863,"CD84;CD300A;NR1H3;LILRB4;CD200;CD33;HAVCR2"
"Positive Regulation Of B Cell Activation (GO:0050871)","11/52",3.1951646275485e-07,2.94061651222047e-05,0,0,8.81812911507723,131.887969263752,"SASH3;SPI1;PTPRC;SYK;GPR183;BTK;CD38;NFATC2;NCKAP1L;TNFRSF13C;TNFRSF4"
"Cellular Response To Lipid (GO:0071396)","23/228",4.15748861066092e-07,3.66834509494902e-05,0,0,3.73238364965972,54.8406014337624,"MAP4K1;CD86;SYK;NR1H3;LY96;CXCL1;TREM2;PDCD1LG2;NR3C1;TNFRSF1B;TFPI;AQP1;CXCL10;PDK4;PLCG2;CASP1;PTK2B;ATM;CD14;CARD16;CCR5;TLR4;GBP3"
"Negative Regulation Of Cytokine Production (GO:0001818)","20/178",4.25161329367507e-07,3.66834509494902e-05,0,0,4.19947621126146,61.6096635961377,"CD84;LEF1;TREM2;INHBA;PDCD1LG2;ADCY7;LILRB4;VSIR;CLEC4A;PTPRC;NCKAP1L;CCR7;VSIG4;TIGIT;JAK3;TLR4;CD200;CD33;SLAMF1;HAVCR2"
"Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)","13/78",5.16388495631332e-07,4.32045041344881e-05,0,0,6.58773424190801,95.3667185115531,"CD84;SYK;LY96;SPN;TLR1;CD2;PTPRC;PLCG2;CCL19;CD14;TLR4;TLR3;HAVCR2"
"Regulation Of Interleukin-10 Production (GO:0032653)","10/46",8.43164101853638e-07,6.84698848593498e-05,0,0,9.11676082862524,127.507967223491,"CD40LG;SYK;PLCG2;CD28;PDCD1LG2;TIGIT;JAK3;LILRB4;TLR4;VSIR"
"Phagocytosis (GO:0006909)","12/69",8.81112670055418e-07,6.95072023435145e-05,0,0,6.92552810597923,96.5562691837398,"CD93;BIN2;ITGB2;ELMO1;NR1H3;TREM2;CD14;MERTK;TLR4;CORO1A;ARHGAP25;TGM2"
"Mature B Cell Differentiation Involved In Immune Response (GO:0002313)","6/13",1.01939566703744e-06,7.81819843525103e-05,0,0,27.984126984127,386.077427609218,"DOCK10;DOCK11;GPR183;MFNG;POU2AF1;PTK2B"
"Regulation Of Interleukin-1 Beta Production (GO:0032651)","13/84",1.2432010164239e-06,9.27696758471996e-05,0,0,6.02915277011301,81.983340389289,"PYHIN1;LILRB4;FOXP1;CASP8;AIM2;CASP1;CCR7;MNDA;CARD16;CCL19;NLRP1;TLR4;CD33"
"Positive Regulation Of B Cell Proliferation (GO:0030890)","8/29",1.53933963679663e-06,0.000110404736642367,0,0,12.470398970399,166.905778180973,"SASH3;PTPRC;GPR183;CD38;NFATC2;NCKAP1L;TNFRSF13C;TNFRSF4"
"Regulation Of Cell Adhesion (GO:0030155)","17/144",1.55950189389798e-06,0.000110404736642367,0,0,4.42512932024149,59.1690417422247,"SEMA5A;RIPOR2;ADAMDEC1;PDE3B;PIK3CG;SPN;CXCL12;PLAU;CXCR3;RAC2;LPXN;PTK2B;ATM;CCR7;PLXNC1;CYTIP;TGM2"
"Positive Regulation Of Locomotion (GO:0040017)","8/30",2.04421327537579e-06,0.000141101821332814,0,0,11.9029484029484,155.934546377577,"PDGFRB;CSF1R;TGFB1;SPOCK2;RARRES2;TREM2;CCR7;CCL19"
"Dendritic Cell Differentiation (GO:0097028)","7/22",2.43231867821648e-06,0.000163795899281846,0,0,15.2551995503092,197.198862744602,"BATF3;UBD;IRF8;TREM2;CCR7;CCL19;BATF"
"Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)","15/118",2.51800213009758e-06,0.000165528663838082,0,0,4.80383370674633,61.9312392457257,"ARHGAP9;ARHGEF15;DOCK8;ARHGAP18;RHOF;ARHGAP15;ARHGAP25;VAV1;ARHGAP45;ARHGAP4;ARHGAP31;TAGAP;ARHGEF3;DOCK2;TGM2"
"Negative Regulation Of Cellular Process (GO:0048523)","37/537",2.59335897537192e-06,0.000166517770488416,0,0,2.4841918294849,31.9530580637166,"SEMA5A;CEBPA;RIPOR2;ADAMDEC1;NOTCH4;ZBTB49;PDE3B;PINX1;TREM2;CXCL1;SPN;GJA1;ALOX5;CCN5;LPXN;PTK2B;EMILIN1;PIM2;PLXNC1;SH2B3;JAM2;TNS2;CD33;MINAR1;APOBEC3C;APOBEC3D;APOBEC3F;TGFB1;APOBEC3G;ITGA1;NR1H3;INHBA;TENT5C;KAT2B;SFRP4;CRLF3;CD200"
"Leukocyte Cell-Cell Adhesion (GO:0007159)","8/31",2.68322432428909e-06,0.000167178692663432,0,0,11.3848413631022,146.050339295095,"CD40LG;ITGA4;SYK;SELL;ITGB2;ITGAL;JAM2;FERMT3"
"Negative Regulation Of Leukocyte Migration (GO:0002686)","5/9",2.72475232519175e-06,0.000167178692663432,0,0,40.7478991596639,522.108252373882,"CD300A;SLAMF8;HMOX1;EMILIN1;CD200"
"Positive Regulation Of T Cell Proliferation (GO:0042102)","11/65",3.3260671801291e-06,0.00019963633661601,0,0,6.69075017292335,84.39524913018,"CD86;CD40LG;PTPRC;SYK;CD6;CD28;NCKAP1L;TNFRSF13C;PDCD1LG2;CCL19;CD3E"
"Regulation Of Intracellular Signal Transduction (GO:1902531)","25/297",3.77964885043422e-06,0.000222034265447849,0,0,3.05754475703325,38.1761352473352,"ARHGAP9;CSF1R;DOCK8;SLA;ARHGAP18;TREM2;ARHGAP15;ARHGAP4;TAGAP;KDR;PLCG2;PLK3;TGFB1;ARHGEF15;VWF;RHOF;TRAF1;LIME1;VAV1;ARHGAP45;ARHGAP31;ARHGEF3;ATM;MAPT;DOCK2"
"Response To Type II Interferon (GO:0034341)","12/80",4.46052433461532e-06,0.000247326829401063,0,0,5.80192076830732,71.4810808978234,"CCL13;CIITA;GCH1;CCL4L1;KYNU;UBD;CASP1;IRF8;CCL19;CD58;TLR4;GBP4"
"Positive Regulation Of Interleukin-12 Production (GO:0032735)","8/33",4.47893570085229e-06,0.000247326829401063,0,0,10.472972972973,128.986445372494,"CD40LG;SYK;PLCG2;CCR7;CCL19;LTB;TLR4;TLR3"
"Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)","8/33",4.47893570085229e-06,0.000247326829401063,0,0,10.472972972973,128.986445372494,"SYK;PLAU;PDE3B;LIF;NCKAP1L;PIK3CG;ADA;FERMT3"
"Pattern Recognition Receptor Signaling Pathway (GO:0002221)","10/56",5.62411656218901e-06,0.000301195542423657,0,0,7.13117170228445,86.2047888734385,"TLR1;STING1;CASP1;PLCG2;LY96;TLR7;CD14;NLRP1;TLR4;TLR3"
"Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)","18/175",5.67264331982258e-06,0.000301195542423657,0,0,3.79072821590387,45.7914485378077,"PRKCB;IFIT5;EDAR;TMEM101;GJA1;PINK1;CASP8;UBD;CASP1;HMOX1;CCR7;PIM2;CARD16;LTB;CCL19;MAP3K14;BIRC3;APOL2"
"Cellular Response To Oxygen-Containing Compound (GO:1901701)","30/406",5.95951564505204e-06,0.000310457031999787,0,0,2.66293393057111,32.0364834995117,"CD86;NCF1;CPNE5;LY96;CXCL1;ADCY7;AQP1;GNG2;PLCG2;PDK4;CASP1;PTK2B;CD14;CCR5;TGM2;GBP3;P2RY11;MMP3;NR1H3;GDF1;PDCD1LG2;TNFRSF1B;MMP9;CXCL10;NR4A3;ATM;MAPT;CARD16;CPEB3;TLR4"
"Response To Lipopolysaccharide (GO:0032496)","17/159",6.10695012981002e-06,0.000312246098303805,0,0,3.95460585123088,47.4793263583007,"CD86;GCH1;LY96;NR1H3;CXCL1;PDCD1LG2;LIAS;TNFRSF1B;FOXP1;CXCL10;CD6;CASP1;CARD16;CD14;CCR5;TLR4;GBP3"
"Regulation Of Phagocytosis (GO:0050764)","10/58",7.80954745012797e-06,0.000385038580532202,0,0,6.83333333333333,80.3611175282366,"IL15RA;HCK;PTPRC;SYK;IL2RB;TREM2;DOCK2;IL2RG;MERTK;TGM2"
"Positive Regulation Of Type II Interferon Production (GO:0032729)","10/58",7.80954745012797e-06,0.000385038580532202,0,0,6.83333333333333,80.3611175282366,"CD2;IL1R1;CD226;TLR7;SLAMF6;BTN3A2;CD14;TLR4;TLR3;SLAMF1"
"Regulation Of Interleukin-6 Production (GO:0032675)","14/114",8.14576886808055e-06,0.000394569611311761,0,0,4.61092150170648,54.0308331321424,"CD84;SYK;TREM2;LILRB4;IL17RA;TLR1;POU2AF1;PLCG2;NCKAP1L;TLR7;TLR4;CD200;TLR3;SLAMF1"
"Integrin-Mediated Signaling Pathway (GO:0007229)","12/85",8.50019166258241e-06,0.000404638434144656,0,0,5.40313111545988,63.083835063232,"HCK;DAB2;FYB1;CD40LG;ITGA4;SYK;ITGB2;PLEK;ITGA1;PTK2B;ITGAL;FERMT3"
"Cellular Response To Chemokine (GO:1990869)","10/59",9.15355577409701e-06,0.000428355381225116,0,0,6.69353164994812,77.6541248610894,"RIPOR2;CCL13;CXCL10;CXCL12;CCL4L1;DOCK8;PTK2B;CXCL1;CCL19;SH2B3"
"Defense Response To Symbiont (GO:0140546)","16/148",9.89691530632756e-06,0.000455423052679506,0,0,3.9991697799917,46.0835828745941,"APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G;IFIT5;PRF1;RNASE6;TANK;PTPRC;AIM2;STING1;CASP1;TLR7;NLRP1;MAP3K14;TLR3"
"Hemopoiesis (GO:0030097)","13/101",1.01779266692509e-05,0.000460676320226258,0,0,4.86015177326932,55.8688503580403,"CSF1R;CEBPA;TGFB1;NOTCH4;PLEK;INHBA;PINK1;PTPRC;LCK;KDR;TOX;IL7R;SH2B3"
"Marginal Zone B Cell Differentiation (GO:0002315)","4/6",1.1465054586021e-05,0.000510564769548452,0,0,65.0939597315436,740.522352581202,"DOCK10;DOCK11;MFNG;PTK2B"
"Defense Response To Bacterium (GO:0042742)","19/204",1.32866525283598e-05,0.000582292819536532,0,0,3.39661348095083,38.1397256484237,"COLEC12;IGHM;SYK;RARRES2;RNASE6;TREM2;MPEG1;AQP1;JCHAIN;SPN;GNLY;CASP4;SLAMF8;CASP1;NLRP1;TLR4;TLR3;GBP4;GBP3"
"Apoptotic Process (GO:0006915)","20/228",1.91826157401689e-05,0.000817274503556695,0,0,3.1816976127321,34.5580280903869,"CYFIP2;IFI27L2;PLK3;CSRNP1;TNFSF12;GZMA;ITGB2;PRF1;ATP2A1;CD2;CASP8;IL2RA;CASP4;ELMO1;MDM2;FAS;MAL;PTK2B;CD14;NLRP1"
"Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)","6/20",1.92404356143373e-05,0.000817274503556695,0,0,13.987012987013,151.877931171973,"PRKCH;PTPRC;PRKCB;LCK;CD226;FOXP1"
"Proteolysis (GO:0006508)","25/330",2.32704103864573e-05,0.000973478834500132,0,0,2.72202423378475,29.0394472001055,"ADAMDEC1;CFH;CTSW;ADAM28;CASP8;PLAU;UBD;CASP4;CASP1;NLRP1;TPSAB1;NAPSA;CELA2B;ERAP2;MMP1;PTCH1;GZMA;MMP3;LNPEP;VASH1;MMP9;ADAM19;ADAM12;MDM2;ATG4A"
"Regulation Of Chemokine Production (GO:0032642)","8/41",2.49490337924504e-05,0.00102812361643217,0,0,7.93079443079443,84.0559163299693,"CSF1R;HMOX1;TREM2;TLR7;LILRB4;TLR4;TLR3;FOXP1"
"Cellular Response To Interleukin-2 (GO:0071352)","4/7",2.61153713630557e-05,0.00103006486190567,0,0,43.3937360178971,457.933509334781,"IL2RA;IL2RB;IL2RG;JAK3"
"Immunological Synapse Formation (GO:0001771)","4/7",2.61153713630557e-05,0.00103006486190567,0,0,43.3937360178971,457.933509334781,"CD6;PRF1;CCR7;CORO1A"
"Interleukin-2-Mediated Signaling Pathway (GO:0038110)","4/7",2.61153713630557e-05,0.00103006486190567,0,0,43.3937360178971,457.933509334781,"IL2RA;IL2RB;IL2RG;JAK3"
"Peptidyl-Tyrosine Modification (GO:0018212)","9/54",2.95325844763847e-05,0.00113716157651565,0,0,6.54991539763113,68.3157246600674,"PDGFRB;HCK;CSF1R;SYK;LCK;KDR;BTK;PTK2B;JAK3"
"Toll-Like Receptor Signaling Pathway (GO:0002224)","7/31",2.96543402785683e-05,0.00113716157651565,0,0,9.5300730747611,99.3596084970586,"TLR1;PLCG2;BTK;LY96;TLR7;TLR4;TLR3"
"Cellular Response To Organic Substance (GO:0071310)","11/82",3.28345105521552e-05,0.00124186415937672,0,0,5.08426791649729,52.4901367590145,"CSF1R;TGFB1;SYK;STING1;TIPARP;LEF1;CASP1;PLCG2;GDF1;TREM2;CCR7"
"Positive Regulation Of Cell Motility (GO:2000147)","19/221",4.06185474027362e-05,0.00151551093755344,0,0,3.10800770266355,31.4259540355257,"SEMA5A;PDGFRB;LRRC15;CSF1R;TGFB1;CSF1;LEF1;VSIR;CDH5;DAB2;CXCL12;PLAU;SPOCK2;KDR;PTK2B;ATM;CCR7;CCL19;FERMT3"
"Regulation Of Cytokine Production (GO:0001817)","16/167",4.46752666871256e-05,0.00164464548430872,0,0,3.49251564909734,34.9813529098704,"ITK;ZBTB49;TREM2;BTN3A2;TNFRSF1B;PIK3CG;FOXP1;BATF;CLEC4A;PTPRC;CASP8;ALOX5;CD28;IRF8;CCR7;ACKR1"
"Negative Regulation Of Lymphocyte Activation (GO:0051250)","6/23",4.64073364955446e-05,0.00166403449434024,0,0,11.5169340463458,114.916578278575,"LST1;TIGIT;LAX1;SAMSN1;JAK3;PAG1"
"Regulation Of T Cell Migration (GO:2000404)","6/23",4.64073364955446e-05,0.00166403449434024,0,0,11.5169340463458,114.916578278575,"SPN;RIPOR2;CXCL10;CXCL12;DOCK8;CD200"
"Cellular Response To Molecule Of Bacterial Origin (GO:0071219)","13/117",4.98669207298906e-05,0.0017380428161039,0,0,4.10902896081772,40.7046682781009,"CD86;LY96;NR1H3;CXCL1;PDCD1LG2;TNFRSF1B;CXCL10;CASP1;CARD16;CD14;CCR5;TLR4;GBP3"
"DNA Cytosine Deamination (GO:0070383)","4/8",5.09893039132256e-05,0.0017380428161039,0,0,32.5436241610738,321.657753532205,"APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G"
"Regulation Of Neutrophil Migration (GO:1902622)","4/8",5.09893039132256e-05,0.0017380428161039,0,0,32.5436241610738,321.657753532205,"MPP1;RAC2;SLAMF8;NCKAP1L"
"Negative Regulation Of Leukocyte Degranulation (GO:0043301)","4/8",5.09893039132256e-05,0.0017380428161039,0,0,32.5436241610738,321.657753532205,"CD84;SPI1;CD300A;NCKAP1L"
"Defense Response To Virus (GO:0051607)","17/189",5.8163273717122e-05,0.00195839998454846,0,0,3.25976305397104,31.7900452301022,"APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G;IFIT5;PRF1;RNASE6;TANK;CXCL10;PTPRC;AIM2;STING1;CASP1;TLR7;NLRP1;MAP3K14;TLR3"
"T Cell Differentiation (GO:0030217)","8/46",5.97171918380767e-05,0.00198249465197559,0,0,6.88549075391181,66.96752985862,"SPI1;TGFB1;PTPRC;CD8A;LCK;TCF7;CD28;RHOH"
"Fc-gamma Receptor Signaling Pathway (GO:0038094)","6/24",6.03149405164611e-05,0.00198249465197559,0,0,10.8765432098765,105.675740247627,"HCK;SYK;LCK;CD247;VAV1;MYO1G"
"Positive Regulation Of Phagocytosis (GO:0050766)","9/60",6.99743370353063e-05,0.00227293111240565,0,0,5.77754553598089,55.2759851473032,"IL15RA;PTPRC;IL2RB;PLCG2;TREM2;NCKAP1L;DOCK2;IL2RG;MERTK"
"Regulation Of Neutrophil Chemotaxis (GO:0090022)","6/25",7.73600940393252e-05,0.00248361883305322,0,0,10.3035619351409,97.5442277401418,"MPP1;RIPOR2;RAC2;CCR7;NCKAP1L;CCL19"
"Positive Regulation Of Lymphocyte Migration (GO:2000403)","5/16",7.93037401150573e-05,0.00248815484610992,0,0,14.8120702826585,139.858904269298,"SPN;CXCL10;CXCL12;DOCK8;JAM2"
"Regulation Of B Cell Receptor Signaling Pathway (GO:0050855)","5/16",7.93037401150573e-05,0.00248815484610992,0,0,14.8120702826585,139.858904269298,"PRKCH;CD300A;PRKCB;LPXN;FOXP1"
"Cellular Response To Mechanical Stimulus (GO:0071260)","8/48",8.19291654429372e-05,0.00254164523357247,0,0,6.54054054054054,61.5442334016249,"CASP8;CASP1;FAS;TLR7;MAP3K14;TLR4;TLR3;AQP1"
"Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)","13/124",9.13192364163977e-05,0.0028014712416186,0,0,3.84850438172414,35.7955130585791,"PDGFRB;CSF1R;CSF1;SYK;LIF;CD3E;MERTK;HCK;DOK3;CD8A;LCK;KDR;JAK3"
"Regulation Of Apoptotic Process (GO:0042981)","40/705",9.3103406228294e-05,0.00282481873182769,0,0,2.01235230934479,18.6782512374135,"FCMR;TNFRSF6B;LEF1;CD3E;AQP1;COMP;CCND2;CASP8;UBD;KDR;CTLA4;EMILIN2;CD38;PTK2B;NCKAP1L;EMILIN1;PIM2;JAK3;TGM2;UNC13B;PLK3;GZMA;SERPINB9;MMP9;CXCL10;SFRP4;HCK;DAB2;PINK1;CD40LG;BIN1;STK17A;IL2RB;MDM2;CD28;FAS;MNDA;ATM;ZNF830;BIRC3"
"Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)","5/17",0.000109582857505014,0.00325331472657359,0,0,13.5770308123249,123.806630523627,"TGFB1;PTPRC;MST1;IL7R;JAK3"
