"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Protein Polyubiquitination (GO:0000209)","63/226",1.91426811814306e-07,7.63967003513459e-05,0,0,2.27460823350479,35.1853695066319,"TRAF3IP2;UBE2D4;RNF14;FBXO28;UBE3A;UBE3B;DDA1;RNF114;TRIM3;TRIM25;RNF152;TRIM65;SHPRH;TRIM62;RC3H1;UBE2E2;UBE4B;TRAF2;TOPORS;RNF144A;CDC34;UBE2R2;TRAF3;TRAF5;PELI1;ANAPC4;ZNF598;THOP1;ANAPC1;ANAPC2;RNF34;MYCBP2;CUL1;RNF8;NEDD4L;FBXO45;RNF6;UBE2J2;NT5C2;RNF5;ANAPC10;DCAF15;ZNRF1;FZR1;RMND5A;RNF216;TMEM129;SPOP;RFFL;MARCHF5;BARD1;ANKIB1;FBXL17;LNPEP;WWP2;BFAR;KLHL20;RNF146;MDM2;MKRN3;TPP2;UBE2O;TAF1"
"Chromatin Organization (GO:0006325)","71/268",2.90749266603931e-07,0.000106365773365938,0,0,2.12267107166151,31.9479074616806,"USP36;PHF1;CHD8;HDAC11;SETD7;PSIP1;CTCF;CABIN1;ING5;CHAF1B;CHAF1A;SART3;CHEK1;RUVBL1;GATAD1;SMARCAD1;HMG20A;SOX9;JARID2;ARID2;NFRKB;KDM6B;PBRM1;SUPT16H;BAZ1A;CHD1L;ARID1A;SIRT1;ARID1B;UCHL5;HCFC1;TTI1;KAT2A;H2BC14;KAT6B;PADI2;ASF1B;L3MBTL1;NAA60;INO80B;SMARCD1;ZNF274;SMARCD2;PAXIP1;INO80D;HDAC3;HDAC1;HDAC8;RNF2;BICRA;TFPT;PAK1;ZNF827;UBN1;H3C1;PCGF1;BRD9;KDM4A;PHC1;KDM4C;PHF10;BICRAL;H2BC3;NPM3;ESR1;TADA2B;PER2;REST;RYBP;YEATS2;PWWP3A"
"DNA Metabolic Process (GO:0006259)","74/288",6.00105470805495e-07,0.000202651001295086,0,0,2.03669392115037,29.1780038255695,"MRE11;MCM7;TRRAP;MCM8;NUDT1;HMGB3;POLB;EXO1;TOP1MT;CHEK1;RUVBL1;SMARCAD1;POLI;POLL;NUDT15;NFRKB;POLE;POLH;MEN1;POLG;RFC5;UPF1;RMI2;RFC3;LIG1;KMT5C;RFC2;HUS1;LIG3;CHD1L;GLRX2;TERF1;TERF2;UCHL5;INIP;MSH6;CDC34;NSMCE4A;MSH2;RRM2B;MSH3;MCM4;MCM2;INO80B;INO80D;DOT1L;TYMS;POLD3;TBRG1;PURA;TFPT;RECQL5;ZNF827;POLD1;BARD1;MBD4;TCF7L2;RRM1;FANCL;RPA1;RPA2;FANCC;FAM111A;POLA2;RAD50;TDP1;CDK2;PWWP3A;NABP2;RAD17;MMS19;ERCC5;MNAT1;RAD9A"
"Chromatin Remodeling (GO:0006338)","61/228",1.36093506333381e-06,0.000426750352002531,0,0,2.14764208534913,29.008928726527,"SETD2;KDM1A;PHF1;CHD8;SETD7;PSIP1;CTCF;SART3;KAT5;CHEK1;RUVBL1;GATAD1;SMARCAD1;SOX9;JARID2;ARID2;NFRKB;KDM6B;PBRM1;BAZ1A;SIRT7;CHD1L;ARID1A;ARID1B;UCHL5;HCFC1;TTI1;KAT2A;PADI2;INO80B;SMARCD1;ZNF274;SMARCD2;PAXIP1;INO80D;HDAC1;DDX23;RNF8;HDAC6;RNF2;BICRA;PRIMPOL;TFPT;PAK1;ZNF827;H3C1;PCGF1;BRD9;KDM4A;PHC1;KDM4C;PHF10;BICRAL;NPM3;ESR1;TADA2B;PER2;MCM3AP;REST;RYBP;YEATS2"
"Protein Modification By Small Protein Conjugation (GO:0032446)","87/364",1.80348914444602e-06,0.000487262980537054,0,0,1.85139232547763,24.4861212088908,"ZNF451;UBE2D4;RNF14;CCNF;FBXO25;KEAP1;SMC5;ARRB1;SH3RF1;CCAR1;HERC4;UFL1;NUB1;TRIM24;TRIM26;RNF152;PIAS4;MYLIP;PIAS3;RNF43;SHPRH;TRIM62;USP5;MSL2;UBE2E2;RNF208;UCHL3;SIRT1;FBXO11;TOPORS;RNF144A;TRAF7;CDC34;NSMCE4A;TRIM17;NFX1;KCTD13;SDE2;TRIM14;ZNF598;RNF34;DCUN1D5;CUL5;UBA5;DCUN1D4;MYCBP2;CUL2;CUL1;COPS7B;DCUN1D2;NEDD4L;UBR3;DTX2;FBXO45;RNF6;CBL;RCHY1;DCAF15;VCPIP1;RNF139;RNF138;TMEM129;ZSWIM8;RBBP6;TRPM4;BARD1;BRAP;UBE2F;TRIM41;PLK1;FBXL17;WWP2;MIB1;KLHL20;CNOT4;COPS3;RNF103;RFWD3;UVSSA;OTULIN;MDM2;MKRN2;MKRN3;TRIM33;NFE2L2;UBE2M;CUL4B"
"Mismatch Repair (GO:0006298)","14/25",1.8691588439699e-06,0.000487262980537054,0,0,7.43070554915813,98.0111699985012,"RNASEH2C;SETD2;LIG1;MCM8;RPA1;RPA2;MLH1;MLH3;POLD3;MSH6;MSH2;EXO1;MSH3;PMS1"
"Mitochondrial Translation (GO:0032543)","33/98",1.8868953688223e-06,0.000487262980537054,0,0,2.97407623389705,39.2000430101466,"MRPS17;GFM1;MRPS14;MRPS11;MRPS33;MRPL19;MRPS12;MRPL16;MRPL17;MRPL39;MRPL58;MTIF2;MRPL12;MRPL34;MRPL13;MRPL54;MRPL2;MRPL1;DROSHA;EARS2;MRPS28;HARS1;MRPS27;MRPS25;MRPS22;MRPS23;MRPL49;MRPL28;MRPS7;MRPS6;MRPS18C;MRPS9;MTRF1L"
"Regulation Of Cellular Response To Stress (GO:0080135)","35/107",2.00400386316385e-06,0.000488754275516073,0,0,2.84844348659004,37.3726138023497,"INO80B;GSK3B;INO80D;TRRAP;ROCK2;TAF9;TAF5L;USP19;TFPT;AIFM2;CHORDC1;RUVBL1;UIMC1;SMYD2;KMT5A;SUPT20H;NFRKB;POLH;BARD1;TAF12;RPA2;SIRT7;SIRT1;UCHL5;MANF;TADA2B;DNAJC2;ETAA1;KAT2A;RFWD3;TADA3;CRY1;MAPT;TAF4;NFE2L2"
"DNA-templated DNA Replication (GO:0006261)","26/69",2.12943079821146e-06,0.000492010589692015,0,0,3.53811347302278,46.2065442976765,"MCM7;PRIMPOL;POLB;POLD3;PURA;RECQL5;POLD1;REV3L;POLE;POLG;RFC5;GINS1;GINS2;MGME1;RFC3;RRM1;RFC2;WDR18;RPA1;WRNIP1;POLA2;CDC34;POLG2;RRM2B;MCM4;MCM2"
"Ribosome Biogenesis (GO:0042254)","45/155",3.1422927110667e-06,0.00068973325007914,0,0,2.40004718464926,30.4099367239642,"LTV1;DDX49;DDX27;NVL;SPPL2B;PAK1IP1;WDR3;MRPS12;HEATR1;NAT10;NOL8;MALSU1;RPF2;SDAD1;MRM2;RRP7A;EMG1;EXOSC10;EXOSC4;NOB1;BMS1;EXOSC9;PES1;RRS1;RRP36;RRP12;EXOSC2;METTL17;NOM1;UTP6;UTP11;UTP4;DIMT1;DIS3;KRR1;WDR18;WDR74;DNTTIP2;WDR75;GTPBP4;WDR55;MRTO4;CINP;MPHOSPH10;CUL4B"
"DNA-templated Transcription (GO:0006351)","54/199",3.38874338877913e-06,0.000698078854601906,0,0,2.18717159989946,27.5475386930682,"GMEB2;CCNT2;CCNT1;CCNH;SCX;RO60;SNAPC2;SNAPC3;TRIM24;PKNOX1;SUPT16H;NCOA6;TFB2M;POLRMT;GTF2F2;MLF1;TOPORS;NFX1;MED20;POLR1C;TP53;GTF2A1;GTF3C3;GTF3C4;GTF3C5;MRPL12;GTF2E1;GTF2E2;TAF5L;MNT;DEAF1;POLR2B;POLR2D;E2F1;POLR2G;TCFL5;MTERF3;TAF12;POLR3GL;ELL3;NFKB1;XAB2;PPP5C;CDK7;POLR3A;TCEA2;MKRN2;MMS19;POLR3H;MNAT1;TAF4;POLR3K;SLC25A33;TAF1"
"DNA Biosynthetic Process (GO:0071897)","11/17",3.49834505723051e-06,0.000698078854601906,0,0,10.6959074327405,134.375043975242,"POLD3;RFC3;RRM1;RRM2B;POLD1;WRNIP1;POLL;TYMS;SIRT1;POLE;POLH"
"Proteasomal Protein Catabolic Process (GO:0010498)","58/220",4.03618986702012e-06,0.00077038580505297,0,0,2.10347283907706,26.1255731563462,"GSK3B;UBXN2A;FAF1;ZFAND2B;ARRB1;PSMD6;KAT5;DDI2;TRIM3;UBXN7;DNAJB12;AXIN1;KCTD2;UBE4B;SIRT1;KCTD5;TOPORS;CDC34;DDIT3;KCTD13;PELI1;PLAA;CLOCK;PSMD12;PSMD11;RNF34;CUL1;NEDD4L;FBXO45;RNF5;RMND5B;ZNRF1;PSMB4;RMND5A;RNF216;RNF139;SPOP;ZSWIM8;TBL1X;SOCS6;DCAF11;RFFL;ATE1;RHBDD1;SIAH1;FBXL17;KLHL22;WWP2;BFAR;NR1D1;KLHL20;NSFL1C;PSMC6;APPBP2;PSMC4;MDM2;NFE2L2;CUL4B"
"Regulation Of DNA Metabolic Process (GO:0051052)","38/124",4.42101169341372e-06,0.000808676722253593,0,0,2.58969583610953,31.9287276954209,"INO80B;INO80D;TRRAP;DSCC1;EHMT2;GMNN;TAF9;JADE3;SMC5;SMC3;HDAC8;TAF5L;ING5;TFPT;RUVBL1;UIMC1;SMARCAD1;RBBP6;SUPT20H;NFRKB;POLH;KPNA1;BARD1;UPF1;ESCO1;TAF12;THOC1;BAZ1A;SIRT7;TERF2;UCHL5;TADA2B;CCNA2;KAT2A;NSMCE4A;TADA3;TAF4;MPHOSPH8"
"Mitotic Cell Cycle Phase Transition (GO:0044772)","35/111",5.12119127801764e-06,0.000864693450403748,0,0,2.69789019963702,32.8660315325916,"CCNJ;CTDP1;CUL5;CCNF;CUL2;CUL1;FOXM1;ACVR1B;PHF8;AURKA;CCNB2;CCNB1;PPME1;E2F1;RCC1;E2F3;POLE;LCMT1;CLASP1;PLK1;MASTL;CCNA2;LATS1;WEE1;CDC34;DBF4;CCNE2;CDK3;CDK2;CHMP2A;ANAPC1;CCNO;ANAPC2;CDKN3;CUL4B"
"Mitotic Sister Chromatid Segregation (GO:0000070)","35/111",5.12119127801764e-06,0.000864693450403748,0,0,2.69789019963702,32.8660315325916,"SEH1L;DCTN2;CDCA5;VPS4B;AKAP8L;VPS4A;SMC3;NSL1;CCNB1;DSN1;NUP62;NUSAP1;RRS1;KNTC1;KMT5A;CLASP1;DIS3L2;OFD1;NCAPH2;PLK1;KLHL22;KIF23;KIF22;TUBG2;TUBG1;KNSTRN;EML4;TPX2;KIFC1;PRC1;CHMP2B;CENPK;CHMP2A;PHF13;NCAPD2"
"Mitochondrial Gene Expression (GO:0140053)","33/103",6.43423447747896e-06,0.00104615886504195,0,0,2.76082996947918,33.0026237678572,"MRPS17;MRPS14;MRPS11;MRPS33;MRPL19;MRPS12;MRPL16;MRPL17;MRPL39;MRPL58;MRPL12;MRPL34;MRPL13;MRPL54;MRPL2;MRPL1;FASTK;MRPS28;HARS1;MRPS27;MTERF3;MRPS25;MRPS22;MRPS23;MRPL49;MRPL28;TFB2M;POLRMT;MRPS7;MRPS6;MRPS18C;MRPS9;SLC25A33"
"Protein Localization To Nucleus (GO:0034504)","37/122",7.66803253616842e-06,0.00120223795834926,0,0,2.55048106199001,30.0407149135152,"IPO11;INTS13;NXT1;NUP188;RAP1GDS1;NOL8;HIKESHI;RPF2;IPO4;LMNB2;STK3;LMNB1;RRP7A;TBRG1;IPO8;SIX4;NUP85;NUP62;KPNA6;RRS1;KPNA4;E2F3;KPNA1;BANP;NUP214;SEC13;TOR1A;NUP155;NUP133;PLK1;RANBP17;NUP153;PEX2;TOPORS;NUP93;MDM2;TAF8"
"rRNA Processing (GO:0006364)","32/101",1.14426585977057e-05,0.001732181767032,0,0,2.71519218000369,30.8938970394071,"DDX49;DDX27;NVL;SPPL2B;WDR3;NAT10;NOL8;MRM2;RRP7A;EMG1;EXOSC10;EXOSC4;NOB1;EXOSC9;PES1;RRP36;RRP12;EXOSC2;RRP15;UTP4;DIS3;RIOK3;WDR18;WDR74;WDR55;LSM6;EIF6;LAS1L;MRTO4;C1D;MPHOSPH10;NOL11"
"Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)","100/452",1.18876821170637e-05,0.00173956414979699,0,0,1.67478354978355,18.9920585348775,"TRRAP;NAB1;WWC1;JADE3;PRDM2;CELSR2;POFUT1;MYB;RUVBL1;ZFPL1;ZNF282;SOX13;HCFC1;SAP30;ZNF92;KAT6B;THAP7;DDIT3;SPIN2B;PPIE;SPIN2A;ZNF678;LMX1B;MZF1;CLOCK;TP53;ZNF398;KMT2D;ZNF274;ZNF395;ZNF22;AKAP17A;TAF5L;ZNF708;ZNHIT3;PATZ1;ZNF263;BRPF3;ESR1;ZNF37A;YEATS2;TADA3;GTF2IRD1;TCF3;RBAK;RNF14;PHF1;LIMD1;PQBP1;ING5;VPS72;HMG20A;ERC1;YAF2;NCOA2;TGIF2;ACTR6;MSL3;RHOH;ASH1L;BAZ1A;GLRX2;MLF1;MED23;KAT2A;ZNF519;ZNF516;TESMIN;ZNF350;ZNF195;TAF9;TGFBRAP1;FOXK2;TULP3;ZNF66;RNF6;ACVR1B;NR2C2;SERTAD3;SAP30L;ATXN1L;E2F1;PCGF1;PAK6;ASCC2;APBB3;TCFL5;ZNF100;ZNF460;UTP4;TAF12;NFYB;ZNF33A;REST;RYBP;ZNF737;CARM1;SSBP2;ZNF730;GZF1"
"Ribosomal Small Subunit Biogenesis (GO:0042274)","28/84",1.37508276504935e-05,0.00194729462534409,0,0,2.92552459580323,32.7495263042977,"LTV1;MRPS11;SPPL2B;WDR3;MRPS12;HEATR1;NAT10;RRP7A;EMG1;EXOSC10;NOB1;BMS1;RRP36;METTL17;NOM1;UTP6;UTP11;UTP4;DIMT1;KRR1;RIOK3;DNTTIP2;WDR75;ERAL1;MRPS7;LSM6;MPHOSPH10;NOL11"
"mRNA Catabolic Process (GO:0006402)","18/43",1.4341489390392e-05,0.00196747307574441,0,0,4.20596503256771,46.906410389269,"UPF1;NBAS;TUT7;YTHDF2;RC3H1;CNOT10;LSM5;RIDA;EXOSC10;EXOSC4;LSM6;XRN1;DHX34;EXOSC9;MRTO4;DXO;DCP2;DIS3L2"
"Nucleus Organization (GO:0006997)","18/44",2.09548531360261e-05,0.00270564133138689,0,0,4.04395981118641,43.5661463534307,"NDC1;USP36;NUP205;SEH1L;TOR1A;NUP133;NUP155;VPS4B;VPS4A;LEMD2;LMNB2;LMNB1;NUP93;REEP4;CHMP2B;CHMP2A;NUP35;NUP54"
"Regulation Of DNA-templated Transcription Elongation (GO:0032784)","18/44",2.09548531360261e-05,0.00270564133138689,0,0,4.04395981118641,43.5661463534307,"INTS11;INTS13;SUPT16H;CCNT2;CCNT1;INTS1;ZC3H4;INTS2;THOC1;HTATSF1;THOC5;CCAR2;ELL3;SCAF8;TCEA2;ZNF326;INTS6;INTS8"
