"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Interferon Alpha Response","2/97",0.607501497100226,0.985962996841008,0,0,0.981364895492319,0.489112891405896,"HELZ2;LPAR6"
"Interferon Gamma Response","4/200",0.608063719245339,0.985962996841008,0,0,0.950941915227629,0.473070400905113,"HELZ2;ARL4A;RIPK1;RAPGEF6"
"KRAS Signaling Dn","4/200",0.608063719245339,0.985962996841008,0,0,0.950941915227629,0.473070400905113,"GAMT;KMT2D;TFAP2B;IDUA"
"Pperoxisome","2/104",0.645352181524449,0.985962996841008,0,0,0.913687963223567,0.400157951962228,"CLN8;CRAT"
"Myc Targets V2","1/58",0.708508378909691,0.985962996841008,0,0,0.817443369760918,0.2816855849067,"PPAN"
"Spermatogenesis","2/135",0.779072004269792,0.985962996841008,0,0,0.699607871353024,0.174658368375286,"ARL4A;STAM2"
"Coagulation","2/138",0.78933840668469,0.985962996841008,0,0,0.684069800168871,0.161823650625065,"MST1;MSRB2"
"UV Response Dn","2/144",0.808617648932675,0.985962996841008,0,0,0.654963272457713,0.139133255542792,"IRS1;BCKDHB"
"Fatty Acid Metabolism","2/158",0.847613385589807,0.985962996841008,0,0,0.595755122070912,0.0984965877506939,"BCKDHB;CRAT"
"Apoptosis","2/161",0.854970629531467,0.985962996841008,0,0,0.584424182239475,0.091572350978864,"MADD;PSEN2"
"Bile Acid Metabolism","1/112",0.907793371903128,0.985962996841008,0,0,0.418607151304049,0.0404954238295259,"AR"
"G2-M Checkpoint","2/200",0.925134395839941,0.985962996841008,0,0,0.468367889420521,0.036446637095229,"PURA;RPA2"
"mTORC1 Signaling","2/200",0.925134395839941,0.985962996841008,0,0,0.468367889420521,0.036446637095229,"TRIB3;TM7SF2"
"E2F Targets","2/200",0.925134395839941,0.985962996841008,0,0,0.468367889420521,0.036446637095229,"EED;RPA2"
"Inflammatory Response","2/200",0.925134395839941,0.985962996841008,0,0,0.468367889420521,0.036446637095229,"CSF3R;SLC7A2"
"KRAS Signaling Up","2/200",0.925134395839941,0.985962996841008,0,0,0.468367889420521,0.036446637095229,"ANO1;GADD45G"
"UV Response Up","1/158",0.965495083386389,0.985962996841008,0,0,0.2952586534515,0.0103677919071879,"POLG2"
"TNF-alpha Signaling via NF-kB","1/200",0.985962996841008,0.985962996841008,0,0,0.232439044866336,0.00328586378246709,"TIPARP"
"Complement","1/200",0.985962996841008,0.985962996841008,0,0,0.232439044866336,0.00328586378246709,"PDP1"
"Oxidative Phosphorylation","1/200",0.985962996841008,0.985962996841008,0,0,0.232439044866336,0.00328586378246709,"PDP1"
"heme Metabolism","1/200",0.985962996841008,0.985962996841008,0,0,0.232439044866336,0.00328586378246709,"RAP1GAP"
