"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Protein Modification Process (GO:0036211)","92/711",2.9290963062618e-07,9.67334055142961e-05,0,0,1.86179582052217,28.0077424178263,"CCNT1;MAML1;ARAF;PIK3CD;PPP2R2A;LOXL1;DCAF1;STK10;PPP4R1;TBK1;PPP3CC;FASTK;RB1CC1;NEK2;PIM2;PRKACB;JAK3;ILKAP;PDK1;MAP4K1;MAP2K1;PPP1R12A;PARP4;PPTC7;CHUK;SYK;DAPK1;PRKCB;COG3;VRK2;JMJD7;UCHL3;PHKA2;FBXO11;CTTNBP2NL;CCNA2;LATS1;HCK;PPM1B;LATS2;LOX;LCK;BTK;PRKD2;PIK3C3;SGK3;ATG4A;TNIK;FAM20A;GAS6;HCST;TRIB2;CILK1;MTMR2;PRKAA1;UBA7;PPM1M;ROCK2;PDXP;CSF2RB;CSF2RA;AURKB;PAK1;WNT11;OARD1;MAN2A1;MKNK1;GRK6;ST3GAL5;PTK2B;CDK17;LYN;FN3K;UBE2F;PTPN1;MAP3K1;RHBDD1;PLK1;PMM2;LIMK1;EIF2AK3;BRAF;GNMT;FAM220A;BCKDK;TAOK3;STK17A;ATG16L1;CAMK4;PTPN6;ATM;CDK14"
"Protein Phosphorylation (GO:0006468)","70/500",4.48563416750639e-07,0.000136742832352522,0,0,2.02948734421174,29.6654544087803,"CCNT1;MAML1;PIK3CD;STK10;RPS6KA3;PPP4R1;TBK1;FASTK;RB1CC1;KDR;NEK2;PIM2;PRKACB;JAK3;PDK1;HTATIP2;MAP4K1;PDGFRA;MAP2K1;CHUK;SYK;DAPK1;PRKCB;VRK2;LATS1;HCK;LATS2;MAPKAPK3;LCK;BTK;PRKD2;MAPKAPK5;PIK3C3;SGK3;TLR7;TNIK;FAM20A;GAS6;HCST;TRIB2;TLR4;TLR3;CILK1;PRKAA1;ROCK2;PRKX;CSF2RB;CSF2RA;AURKB;PAK1;WNT11;MKNK1;GRK6;PTK2B;RICTOR;CDK17;LYN;MAP3K1;PLK1;LIMK1;EIF2AK3;BRAF;MAPK14;BCKDK;TAOK3;STK17A;CAMK4;PTPN6;ATM;CDK14"
"Mature B Cell Differentiation Involved In Immune Response (GO:0002313)","8/13",9.84948893381832e-07,0.000278810890319443,0,0,19.5782781456954,270.780823276646,"NOTCH2;DOCK10;LFNG;DOCK11;GPR183;MFNG;POU2AF1;PTK2B"
"Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)","39/232",2.13779604498732e-06,0.00056480571508565,0,0,2.49878611441003,32.6234896941082,"GOLT1B;TRADD;IFIT5;BCL10;TANK;TMEM101;GJA1;TBK1;CASP8;CASP10;UBD;PLCG2;CASP1;CCR7;SLC39A8;CCL19;PIM2;TRIM21;APOL2;CHUK;PRKCB;RIPK2;RHOH;TRAF1;LIME1;SIRT1;LILRB4;EDAR;PPM1B;TRAF3;TNIP2;REL;PELI1;TRIM59;CARD16;LTB;MAP3K14;CARD11;BIRC3"
"T Cell Activation (GO:0042110)","24/111",2.39633563962926e-06,0.000593542383740673,0,0,3.39657480496699,43.9570099336813,"CD86;ITK;CD84;PIK3CD;RHOH;CD3E;CD3D;PIK3CG;LFNG;CD2;CASP8;CD8A;LCK;CD28;RAB29;SLAMF7;SLAMF6;TRDC;CCR7;CCL19;CD247;TNFRSF4;PTPN2;NCK1"
"Regulation Of B Cell Proliferation (GO:0030888)","14/44",2.60304807591282e-06,0.000606816442637795,0,0,5.72535460992908,73.6213470918382,"SASH3;LYN;MEF2C;CD300A;TNFRSF13C;IKZF3;GPR183;MZB1;CD38;CTLA4;ATM;MNDA;TNFRSF4;CD320"
"Regulation Of T Cell Migration (GO:2000404)","10/23",2.81371055479232e-06,0.000619485273813442,0,0,9.42103652315854,120.410328695886,"SPN;RIPOR2;CXCL10;TMEM102;CXCL12;LRCH1;DOCK8;CCL5;TNFRSF14;CD200"
"B Cell Activation (GO:0042113)","21/92",4.06735476143369e-06,0.000828696998345721,0,0,3.63761325467837,45.1519389297305,"CD86;MEF2C;PRKCB;PIK3CD;AKAP17A;LAX1;DCAF1;LAT2;CD79B;CD79A;CASP8;CD40LG;GPR183;BLNK;BTK;PLCG2;DNAJB9;TCF3;FNIP1;JAK3;PTPN2"
"Regulation Of TOR Signaling (GO:0032006)","19/78",4.18217006482826e-06,0.000828696998345721,0,0,3.95785891159078,49.0168172604058,"MINAR1;SEC13;PRKAA1;HDAC3;SEH1L;MIOS;ARAF;UBR2;ITFG2;SIRT1;RRAGA;DEPTOR;PIK3CA;RRAGD;MAPKAPK5;RICTOR;DEPDC5;GAS6;FNIP1"
"Fc-gamma Receptor Signaling Pathway (GO:0038094)","10/24",4.49534833553544e-06,0.000848336450177473,0,0,8.74763167866616,107.704929862404,"LYN;HCK;PAK1;PLPP4;SYK;LCK;LIMK1;CD247;VAV1;MYO1G"
"Cellular Response To Lipopolysaccharide (GO:0071222)","25/124",5.64591828715915e-06,0.0010170351896369,0,0,3.10929117024228,37.5744707416194,"CD86;CXCL9;CXCL1;BCL10;CXCL13;CCL5;PLCG2;CASP1;PDE4B;CCR5;GBP3;LYN;MEF2C;NFKBIL1;PEX2;PDCD1LG2;MAPK14;NFKB1;CXCL10;HCK;SELENOS;CD6;TNIP2;CARD16;TLR4"
"Cellular Response To Cytokine Stimulus (GO:0071345)","46/308",7.65508608010487e-06,0.00129798499199697,0,0,2.17318702290076,25.6004479930659,"CCL13;RIPOR2;CEBPA;SELPLG;CCL4L1;DOCK8;TRADD;TCF7;LEF1;CSF2RB;CBL;TANK;CSF2RA;IL27RA;CCL5;STAT4;CASP1;CCR7;CCL19;CD58;JAK3;SH2B3;GBP4;SOCS5;GBP3;GBP5;CHUK;DAPK1;PYHIN1;SIRT1;LILRB4;NFKB1;HCK;CXCL12;LRCH1;AIM2;OAS1;IRF1;IL2RB;CHI3L1;IRF8;MNDA;PTPN6;GAS6;TLR4;NFE2L2"
"Positive Regulation Of Lymphocyte Migration (GO:2000403)","8/16",8.00521403528943e-06,0.00129798499199697,0,0,12.2344370860927,143.576226766802,"SPN;CXCL10;TMEM102;CXCL12;DOCK8;CCL5;TNFRSF14;JAM2"
"Cellular Response To Mechanical Stimulus (GO:0071260)","14/48",8.18814655562053e-06,0.00129798499199697,0,0,5.05068836045056,59.1578187511633,"MAP3K1;BAD;BCL10;NFKB1;AQP1;CASP8;IRF1;CASP1;HABP4;FAS;TLR7;MAP3K14;TLR4;TLR3"
"Negative Regulation Of Intracellular Signal Transduction (GO:1902532)","37/231",1.20384496100645e-05,0.00183493753094944,0,0,2.35510974056259,26.6772816065804,"PRKAA1;RNF34;PDE3B;PLEK;ITPR1;UBR2;TANK;DEPTOR;CASP8;SH3BP1;SLC39A8;FNIP1;SH2B3;LYN;MAP2K3;MINAR1;DUSP2;CAV1;PLAUR;RHOH;CYRIB;MAPK14;SIRT1;LILRB4;ARHGAP25;MMP9;CYLD;PPM1B;AIM2;CILP;DDIT3;MDM2;MKRN2;MAPKAPK5;TRIM59;GPD1L;DEPDC5"
"Regulation Of Dendritic Cell Apoptotic Process (GO:2000668)","6/9",1.30180366577457e-05,0.00191075849165357,0,0,24.4431216931217,274.964946796572,"LYN;CXCL12;RAPGEF2;CCR7;CCL19;GAS6"
"Regulation Of Interferon-Beta Production (GO:0032648)","14/50",1.37882356843172e-05,0.0019515277863196,0,0,4.76957742316785,53.379654921465,"RIPK2;RELB;IFIH1;PPM1B;TBK1;OAS1;STING1;OAS2;TRAF3;IRF1;REL;TLR7;TLR4;TLR3"
"Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)","9/22",1.6364915792051e-05,0.00216180537612994,0,0,8.47331396237957,93.3790617332701,"LYN;HCK;PAK1;NR4A3;PLPP4;SYK;LIMK1;VAV1;MYO1G"
"Dendritic Cell Differentiation (GO:0097028)","9/22",1.6364915792051e-05,0.00216180537612994,0,0,8.47331396237957,93.3790617332701,"LYN;BATF3;CAMK4;UBD;IRF8;CCR7;CCL19;GAS6;BATF"
"Regulation Of Apoptotic Process (GO:0042981)","84/705",2.37813311171591e-05,0.00304017468442908,0,0,1.68478429311611,17.9372407839131,"PRR5;FCMR;TNFAIP8;TNFRSF6B;HIP1;TRADD;ARAF;CD3E;IKZF3;IFIT3;AQP1;CCAR1;COMP;RPS6KA3;CASP8;KDR;MYO18A;CTLA4;CD38;EMILIN1;EPC2;PIM2;JAK3;HTATIP2;UNC13B;MEF2C;UTP11;DAPK1;PLAUR;SERPINB9;SIRT1;FBXO11;MMP9;LATS1;HCK;LATS2;PLSCR3;BIN1;CAT;GAS1;GAS6;ZNF830;EEF1E1;BIRC3;NOTCH2;PRKAA1;HDAC3;DIABLO;LEF1;DDX20;BCL10;CBL;C3ORF38;TFPT;CALHM2;UBD;E2F1;PTK2B;RICTOR;BID;SEMA4D;BAD;GZMA;RHBDD1;PLK1;SIAH1;TNFRSF10C;BRAF;BFAR;NFKB1;CXCL10;GCLC;CD40LG;TFAP4;STK17A;IL2RB;MDM2;CD28;FAS;MNDA;PTPN6;ATM;ERCC5;NAA16"
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)","17/74",3.01409805702507e-05,0.00373277206249698,0,0,3.66100961931812,38.109736641412,"CD86;SASH3;MEF2C;TNFRSF13C;PDCD1LG2;CD3E;SLC7A1;CD40LG;CD6;CCL5;GPR183;CD28;CD38;CCL19;TNFRSF4;NCK1;CD320"
"Negative Regulation Of TOR Signaling (GO:0032007)","14/54",3.57980318167282e-05,0.00429901818453618,0,0,4.29168882978723,43.9366692831914,"MINAR1;SEC13;PRKAA1;SEH1L;MIOS;UBR2;ITFG2;SIRT1;DEPTOR;SESN3;MAPKAPK5;ATM;DEPDC5;FNIP1"
"Negative Regulation Of Cellular Process (GO:0048523)","67/537",3.85276368932727e-05,0.00449073602964823,0,0,1.76958517236829,17.9863021131371,"RB1;SEMA5A;BTG3;RIPOR2;ADAMDEC1;PDE3B;PINX1;CXCL1;CTCF;IFIT3;SPN;GJA1;RB1CC1;CCN5;EMILIN1;PIM2;PLXNC1;CD33;MEN1;TSPYL2;MINAR1;MAP2K1;SIRT1;TENT5C;GTPBP4;CTTNBP2NL;KAT2B;THAP5;IRF1;RAPGEF2;EEF1E1;CEBPA;ZBTB49;VPS4A;WAS;SERTAD3;WNT11;RNF139;ZNRF4;ALOX5;TP53INP1;SMYD2;LPXN;PTK2B;HOXC9;SH2B3;JAM2;LYN;APOBEC3C;APOBEC3D;CDKN2C;APOBEC3F;SMAD3;SEMA4D;APOBEC3G;EIF2AK3;INHBA;WARS1;TFAP4;TMEM98;PRKRA;CHMP2B;PTPN6;CRLF3;PTPN2;CD200;CDKN3"
"Cellular Defense Response (GO:0006968)","13/48",4.10602300051532e-05,0.00464919118601206,0,0,4.55265306122449,45.9839381451589,"ITK;CXCL9;FCMR;NCF1;KLRC2;PRF1;SPN;GNLY;PTK2B;MNDA;CCR5;ZNF148;KLRG1"
"Positive Regulation Of Programmed Cell Death (GO:0043068)","37/245",4.50527046008959e-05,0.00492328902265785,0,0,2.19491118267283,21.965963345516,"TNFAIP8;DIABLO;TRADD;PRF1;DDX20;BCL10;CCAR1;C3ORF38;TFPT;CALHM2;CASP8;UBD;E2F1;CTLA4;EMILIN1;BID;HTATIP2;GBP3;UNC13B;GBP5;SYK;UTP11;DAPK1;BAD;GZMA;SIAH1;TNFRSF10C;SIRT1;LATS1;TFAP4;LATS2;BIN1;STK17A;FAS;ATM;MNDA;EEF1E1"
"Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)","15/62",4.59656053086905e-05,0.00492328902265785,0,0,3.91451140272646,39.0966412269083,"CAV1;TNFSF12;SIAH1;BCL10;STYXL1;DEDD2;TRAF7;CYLD;LCK;CTSK;DDIT3;FAS;LTB;BID;TLR4"
"Alpha-Beta T Cell Activation (GO:0046631)","7/15",5.34449277194965e-05,0.00557374338295696,0,0,10.6980476505625,105.235184416749,"CLEC4A;STOML2;RSAD2;NKG7;CD247;CD3E;CD3D"
"Pattern Recognition Receptor Signaling Pathway (GO:0002221)","14/56",5.54713392180135e-05,0.00563674146976891,0,0,4.08687943262411,40.0499638420186,"BCL10;IFIH1;TLR1;RPS6KA3;TBK1;MAPKAPK3;STING1;TRAF3;CASP1;PLCG2;TLR7;NLRP1;TLR4;TLR3"
"Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096)","8/20",5.94853793303276e-05,0.0058935139571522,0,0,8.15452538631347,79.3417380226135,"LYN;HCK;PAK1;PLPP4;SYK;LIMK1;VAV1;MYO1G"
"Response To Lipopolysaccharide (GO:0032496)","27/159",6.27256739082216e-05,0.00606297184629956,0,0,2.51737698920798,24.3600019065057,"CD86;OTUD5;CXCL9;CXCL1;BCL10;CXCL13;LIAS;RPS6KA3;CASP1;PDE4B;CCR5;GBP3;MEF2C;GCH1;NFKBIL1;PEX2;PDCD1LG2;MAPK14;NFKB1;CXCL10;MAPKAPK3;SELENOS;CD6;TNIP2;PELI1;CARD16;TLR4"
"Regulation Of Interleukin-12 Production (GO:0032655)","13/50",6.54736295392934e-05,0.00617790461581476,0,0,4.30609679446889,41.4843470082788,"SYK;RIPK2;MAPK14;CD40LG;PLCG2;CCR7;LTB;CCL19;TIGIT;JAK3;TLR4;TLR3;SLAMF1"
"Positive Regulation Of Type I Interferon Production (GO:0032481)","15/64",6.82340203874147e-05,0.00628863773942615,0,0,3.7543280785368,36.0136447026926,"RAB2B;CHUK;RIPK2;TANK;PQBP1;IFIH1;TBK1;OAS1;STING1;OAS2;TRAF3;IRF1;TLR7;TLR4;TLR3"
"Regulation Of GTPase Activity (GO:0043087)","33/214",7.51877739987939e-05,0.00677202609902773,0,0,2.24689993861265,21.3354876192088,"ARHGAP9;ARHGAP11A;CCL13;RABGAP1;CCL4L1;DOCK8;RGS16;RAP1GDS1;WDR41;ADRB1;ARHGAP15;RASGRP3;DOCK10;DOCK11;KLRK1;WNT11;SH3BP1;RASGEF1B;CCL5;RSU1;CCL19;PLXNC1;RALGPS2;RIC1;SEMA4D;ARHGAP27;GPR137B;VAV1;SNX18;LRCH1;RAPGEF2;GNB5;FERMT2"
"Regulation Of Cell Adhesion (GO:0030155)","25/144",7.98753012712917e-05,0.00703435153195842,0,0,2.58390697203195,24.3792756461359,"SEMA5A;RIPOR2;ADAMDEC1;ROCK2;PDE3B;TNC;PRKX;PIK3CG;SPN;TMEM102;PLAU;CCL5;CXCR3;LPXN;PTK2B;CCR7;PLXNC1;RSU1;LYN;PPP1R12A;SEMA4D;PLAUR;CXCL12;PRKD2;ATM"
"Response To Type II Interferon (GO:0034341)","17/80",8.63144661552733e-05,0.00740680602815964,0,0,3.31126339054387,30.9851913742942,"GBP5;CCL13;CIITA;GCH1;CCL4L1;DAPK1;NUB1;KYNU;CCL5;UBD;CASP1;IRF8;CCL19;CD58;TRIM21;TLR4;GBP4"
"Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)","7/16",8.87872046782173e-05,0.00740680602815964,0,0,9.50886094565777,88.7107122300552,"LYN;HCK;SYK;SELENOS;RHBDF2;MKRN2;MAPK14"
"Retrotransposon Silencing (GO:0010526)","8/21",8.97115037475808e-05,0.00740680602815964,0,0,7.5268466632705,70.1420183070502,"APOBEC3C;APOBEC3D;APOBEC3F;TUT7;APOBEC3G;ZNF93;TUT4;UBR2"
"Positive Regulation Of DNA-templated Transcription (GO:0045893)","130/1243",9.89669940178745e-05,0.00800420810801707,0,0,1.46161683639254,13.4771656718607,"CD86;CRTC2;CCNT2;CCNT1;NCF1;KDM1A;MAML1;PRDM2;NR3C1;RPS6KA3;TBK1;NFATC2IP;EPC2;PIM2;MEN1;MAP2K3;MEF2C;MAP2K1;WDR75;BHLHA15;GTF2F2;HCFC1;JMJD6;DDIT3;PRKD2;CLOCK;ATF3;BCL10;MRPL12;GLIS2;BCL2L12;HELZ2;NHLH2;MED30;LYAR;MAP2K5;EGR2;JAG1;SMAD3;BCL11B;PYHIN1;EIF2AK3;EAF2;NFATC3;LIF;INHBA;FLI1;NFKB1;CXCL10;TFCP2;NR4A3;TMEM98;MKRN2;REL;CREBRF;ATM;TCF3;ZNF410;NFE2L2;CSRNP1;CIITA;TCF20;CTCF;FOXM1;MEOX2;LBH;SIN3A;CD38;YAF2;GABPA;NCK1;HTATIP2;NCOA2;PPP1R12A;CHUK;RIPK2;MSL2;MSL3;PEX2;ARID1A;SIRT1;ZFP90;UCHL5;CCNA2;METTL23;KAT2B;DNAJC2;ZEB2;NR5A2;ELF4;MED21;IRF1;IRF2;TFEC;IRF8;NCOA7;RBM23;TLR4;TLR3;CEBPA;PRKAA1;HDAC3;ZBTB49;LEF1;WAS;RNF6;NR2C2;RELB;TFPT;SERTAD3;WNT11;TP53INP1;STAT4;E2F1;E2F4;MLXIP;PRRX1;PCGF5;TFAP4;STING1;KANSL1;TNIP2;PRKRA;POU2AF1;CARM1;CAMK4;ASXL2;NAA16;CRLF3;LPIN2"
"Cellular Response To Chemokine (GO:1990869)","14/59",0.000102502669141296,0.0081243615561391,0,0,3.81380023640662,35.0321262846919,"RIPOR2;CCL13;CXCL9;CCL4L1;DOCK8;CXCL1;CXCL13;CXCL10;CXCL12;LRCH1;CCL5;PTK2B;CCL19;SH2B3"
"Positive Regulation Of Interleukin-12 Production (GO:0032735)","10/33",0.000112779502053932,0.0087636307184261,0,0,5.32205051320494,48.3778434002796,"CD40LG;SYK;RIPK2;PLCG2;CCR7;CCL19;LTB;MAPK14;TLR4;TLR3"
"Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)","28/175",0.000134823191930861,0.0102750828773462,0,0,2.34387983381272,20.8875937246922,"GOLT1B;TRADD;IFIT5;BCL10;TMEM101;GJA1;TBK1;CASP8;CASP10;UBD;CASP1;CCR7;PIM2;CCL19;TRIM21;APOL2;CHUK;PRKCB;RIPK2;EDAR;TNIP2;REL;PELI1;CARD16;LTB;MAP3K14;CARD11;BIRC3"
"Positive Regulation Of Hydrolase Activity (GO:0051345)","28/176",0.000148941766125593,0.0110166043509599,0,0,2.32791583529839,20.5134899564032,"ARHGAP11A;CCL13;CCL4L1;DOCK8;RGS16;RAP1GDS1;WDR41;ADRB1;RASGRP3;DOCK10;DOCK11;WNT11;SH3BP1;RASGEF1B;CTSK;CCL5;RSU1;CCL19;RALGPS2;RIC1;SEMA4D;ARHGAP27;SNX18;RAPGEF2;GNB5;CD200;FERMT2;PLIN5"
"Positive Regulation Of TOR Signaling (GO:0032008)","12/47",0.000150112701224283,0.0110166043509599,0,0,4.19965850882186,36.9743151281047,"OTUD5;SEC13;RRAGA;HDAC3;SEH1L;MIOS;PIK3CA;RRAGD;RICTOR;FNIP1;GAS6;GPR137B"
"T-helper 1 Cell Differentiation (GO:0045063)","4/5",0.000155309015545714,0.0111907205201393,0,0,48.8269484808454,428.216917023869,"SPN;TMEM98;LEF1;STAT4"
"Cellular Response To Molecule Of Bacterial Origin (GO:0071219)","21/117",0.000178820186980384,0.0126547214464868,0,0,2.68666499665999,23.1835809826708,"CD86;MEF2C;CXCL9;NFKBIL1;CXCL1;PEX2;BCL10;PDCD1LG2;CXCL13;CYRIB;MAPK14;NFKB1;CXCL10;SELENOS;TNIP2;CASP1;PDE4B;CARD16;CCR5;TLR4;GBP3"
"Positive Regulation Of GTPase Activity (GO:0043547)","34/234",0.000192723220401875,0.0133993354816251,0,0,2.09429919137466,17.915170354544,"ARHGAP11A;CCL13;CCL4L1;GPR65;DOCK8;RGS16;RAP1GDS1;WDR41;ADRB1;CXCL13;RASGRP3;DOCK10;DOCK11;WNT11;SH3BP1;RASGEF1B;CCL5;TBC1D10C;CCR7;RSU1;CCL19;TBC1D22A;RALGPS2;RIC1;ARHGEF15;SEMA4D;ARHGAP27;ARHGAP25;ARHGAP45;SNX18;TBC1D4;RAPGEF2;GNB5;FERMT2"
"Protein Autophosphorylation (GO:0046777)","26/162",0.000218760502550702,0.0149473770966971,0,0,2.35075303579877,19.811048836275,"PRKX;AURKB;STK10;PAK1;RB1CC1;MKNK1;KDR;PTK2B;NEK2;PIM2;HTATIP2;LYN;MAP4K1;PDGFRA;DAPK1;EIF2AK3;VRK2;HCK;MAPKAPK3;TAOK3;LCK;CAMK4;MAPKAPK5;PRKD2;ATM;TNIK"
"Myeloid Leukocyte Differentiation (GO:0002573)","15/71",0.000236646654007466,0.0155501521678107,0,0,3.28378956372968,27.4161700549646,"CEBPA;BATF3;CSF1;LIF;PIK3CD;MAPK14;MMP9;SIRT1;CASP8;CASP10;UBD;CAMK4;GPR183;CCR7;CCL19"
"B Cell Homeostasis (GO:0001782)","5/9",0.000243277677114374,0.0155501521678107,0,0,15.2660277594184,127.033304615942,"DOCK10;LYN;DOCK11;MEF2C;PPP2R3C"
"T-helper 1 Type Immune Response (GO:0042088)","5/9",0.000243277677114374,0.0155501521678107,0,0,15.2660277594184,127.033304615942,"TMEM98;LEF1;STAT4;TLR4;IL18BP"
"Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)","5/9",0.000243277677114374,0.0155501521678107,0,0,15.2660277594184,127.033304615942,"LYN;MEF2C;PIK3CD;RAPGEF2;SIRT1"
"Positive Regulation Of Interferon-Beta Production (GO:0032728)","10/36",0.000251122994250609,0.0155777714480223,0,0,4.7072026117119,39.0206748305698,"IFIH1;TBK1;OAS1;STING1;RIPK2;OAS2;IRF1;TLR7;TLR4;TLR3"
