"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"IL-6/JAK/STAT3 Signaling","16/87",0.00076877102627192,0.00320321260946633,0,0,2.76228877928021,19.8075921801778,"IL15RA;PTPN1;CXCL9;CSF1;IL10RB;CXCL1;CSF2RB;CXCL13;CBL;CSF2RA;CXCL10;IRF1;CD38;FAS;LTB;PTPN2"
"Apoptosis","24/161",0.00110680382582069,0.00425693779161804,0,0,2.15108609620966,14.6408918084897,"BTG3;GCH1;DIABLO;SATB1;CAV1;LEF1;PRF1;BCL10;ENO2;CD2;CYLD;PAK1;WEE1;CASP8;DDIT3;IRF1;MADD;CASP1;CD38;FAS;CD69;BID;ATF3;BIRC3"
"Mitotic Spindle","27/199",0.00233300255162534,0.00833215197009048,0,0,1.92772916569183,11.6831938244368,"CEP57;NOTCH2;RABGAP1;EPB41;TUBGCP2;LMNB1;RACGAP1;RICTOR;NEK2;BUB1;CLASP1;NCK1;PCGF5;PLK1;KIF23;RHOF;ARHGAP27;NDC80;LATS1;ANLN;NIN;BIN1;ABI1;RASA2;ARHGEF3;TUBGCP3;DOCK2"
"G2-M Checkpoint","27/200",0.00250704143210377,0.00835680477367925,0,0,1.91648154824903,11.4771409291999,"NOTCH2;CCNT1;CUL1;ARID4A;CTCF;MKI67;CENPA;SLC7A1;AURKB;LMNB1;CDC20;RACGAP1;E2F1;NEK2;E2F4;LBR;BUB1;CDKN2C;SMAD3;PLK1;KIF23;MAPK14;NDC80;CCNA2;POLA2;DBF4;CDKN3"
"UV Response Dn","19/144",0.0127685808660716,0.0399018152064736,0,0,1.86141694462975,8.11720697290649,"NOTCH2;NRP1;SMAD3;MIOS;CAV1;CELF2;PIK3CD;PRDM2;NR3C1;MAPK14;SLC7A1;NFKB1;INPP4B;GJA1;DLC1;RASA2;AGGF1;MAP2K5;MGLL"
"Myc Targets V2","9/58",0.029779610046514,0.083732860306614,0,0,2.24364019961862,7.88399762723104,"DUSP2;PUS1;NIP7;PES1;MRTO4;PLK1;MPHOSPH10;RABEPK;HK2"
"E2F Targets","23/200",0.030143829710381,0.083732860306614,0,0,1.59104737070839,5.57148995398925,"TCF19;CDKN2C;PLK1;RPA1;CCP110;BUB1B;PSIP1;NUP153;CTCF;MKI67;MLH1;AURKB;LMNB1;CDC20;RAD51AP1;POLA2;RAD50;WEE1;RACGAP1;TRIP13;LYAR;LBR;CDKN3"
"Hypoxia","22/200",0.0505788355624411,0.133102198848529,0,0,1.51222736285525,4.51282225552185,"PPP1R15A;MAP3K1;CAV1;PLAUR;ADM;ENO2;NR3C1;HK2;JMJD6;PLAC8;TPST2;NDST1;LOX;DDIT3;RRAGD;MXI1;CCN5;PGM2;ATF3;PFKP;PDK1;GALK1"
"Androgen Response","12/100",0.0759256211402503,0.189814052850626,0,0,1.66551973922492,4.29371169832905,"RPS6KA3;INPP4B;IDI1;TNFAIP8;MAF;PGM3;DNAJB9;PTK2B;HMGCR;GPD1L;IQGAP2;SEC24D"
"mTORC1 Signaling","21/200",0.0812880880411969,0.193543066764754,0,0,1.43438832973209,3.59996441812317,"MAP2K3;PPP1R15A;IDI1;PSMD12;SDF2L1;PLK1;RPA1;SLC1A5;HMGCR;UCHL5;HK2;WARS1;GCLC;TBK1;RDH11;PSAT1;DDIT3;EEF1E1;BUB1;PSPH;PDK1"
"Unfolded Protein Response","13/113",0.0866069847229149,0.196834056188443,0,0,1.58781395348837,3.88438806142762,"TSPYL2;GOSR2;EIF2AK3;SDAD1;ARFGAP1;CNOT4;EXOSC10;PSAT1;SRPRB;NABP1;DNAJB9;ATF3;DCP2"
"Pperoxisome","12/104",0.0953130721421455,0.199156454476885,0,0,1.59275939719383,3.74392161872378,"IDI1;CADM1;RDH11;SIAH1;CAT;ALDH1A1;ACSL5;ACSL4;PEX2;BCL10;ABCB9;CLN8"
"Wnt-beta Catenin Signaling","6/42",0.0955950981489049,0.199156454476885,0,0,2.03328924162257,4.77341841630497,"JAG1;MAML1;PTCH1;LEF1;TCF7;CUL1"
"PI3K/AKT/mTOR  Signaling","12/105",0.10058903109972,0.201178062199441,0,0,1.5755472732725,3.61857842686322,"MAP2K3;RPS6KA3;TBK1;RALB;PRKCB;LCK;DDIT3;MKNK1;CAMK4;E2F1;PDK1;NCK1"
"Fatty Acid Metabolism","16/158",0.145461373499916,0.279733410576761,0,0,1.37581815794903,2.65236374650073,"AOC3;IDI1;GABARAPL1;UROS;NCAPH2;RAP1GDS1;ACSL5;ACSL4;PDHB;ENO2;HSD17B10;RDH11;ALDH1A1;SUCLG2;DLD;MGLL"
"Coagulation","14/138",0.163366101588968,0.296767761956726,0,0,1.37810998627316,2.49680671883207,"MMP7;PEF1;MMP1;USP11;PLEK;MST1;MMP3;GNG12;MMP9;COMP;DCT;PLAU;CTSK;FBN1"
"DNA Repair","15/150",0.166189946695766,0.296767761956726,0,0,1.35632438826052,2.43409214648709,"POLR3GL;USP11;GMPR2;UPF3B;VPS37D;TYMS;POLB;NT5C3A;POLA2;RRM2B;POLR2D;PDE4B;ERCC5;ADA;NELFE"
"Notch Signaling","4/32",0.222235306325361,0.383164321250623,0,0,1.74127193810153,2.61890524334008,"NOTCH2;LFNG;JAG1;CUL1"
"Apical Surface","5/44",0.239509573834269,0.399182623057115,0,0,1.56278068703713,2.2334665982697,"LYN;IL2RB;PLAUR;MAL;GAS1"
"Glycolysis","18/200",0.259342215357241,0.418293895737485,0,0,1.20659340659341,1.62842665986869,"PMM2;ENO2;PHKA2;CENPA;HK2;HS2ST1;GCLC;VCAN;KIF2A;CHST12;RRAGD;MXI1;PGM2;SLC25A10;DLD;POLR3K;PFKP;GALK1"
"Angiogenesis","4/36",0.290481603809607,0.453877505952511,0,0,1.52328269484808,1.8831049633032,"NRP1;VCAN;JAG1;PDGFA"
"Reactive Oxygen Species Pathway","5/49",0.314087263565907,0.475889793281677,0,0,1.38481643934387,1.60373434606322,"GCLC;SELENOS;CAT;HMOX2;PFKP"
"Cholesterol Homeostasis","7/74",0.329696207616409,0.484847364141778,0,0,1.27329928780979,1.412832047753,"IDI1;JAG1;TP53INP1;PLAUR;HMGCR;ANTXR2;ATF3"
"Adipogenesis","17/200",0.349547865667752,0.499354093811074,0,0,1.13251639162234,1.19040470874987,"COL15A1;CDKN2C;CHUK;ARAF;SLC1A5;TANK;MYLK;PPM1B;ARL4A;FABP4;CAT;NABP1;DNAJB9;SLC25A10;DLD;MGLL;IDH3A"
"UV Response Up","13/158",0.423005566716467,0.587507731550648,0,0,1.09236338641311,0.939836621156794,"LYN;BTG3;ALAS1;GCH1;C4BPB;ENO2;AQP3;HSPA13;ICAM1;IRF1;BID;ATF3;ATP6V1C1"
"Protein Secretion","8/96",0.445589068389251,0.593532118725759,0,0,1.10740517760385,0.895179970779502,"RPS6KA3;MON2;GOSR2;STX7;YIPF6;VPS45;SEC24D;BET1"
"Xenobiotic Metabolism","16/200",0.451084410231577,0.593532118725759,0,0,1.05934116829734,0.843342345851115,"CYFIP2;GABARAPL1;ALAS1;GCH1;SMOX;ENTPD5;SLC1A5;PSMB10;GNMT;GCLC;TTPA;KYNU;CAT;FAS;IRF8;LPIN2"
"Bile Acid Metabolism","9/112",0.47987646759171,0.615226240502192,0,0,1.06423594356193,0.781390303731018,"IDI1;PEX19;LCK;ABCA3;CAT;ALDH1A1;ACSL5;PEX26;GNMT"
"Apical Junction","15/200",0.55799367056531,0.697492088206638,0,0,0.987052921184658,0.575854234785976,"CD86;FYB1;SYK;AMIGO2;ICAM2;ATP1A3;RHOF;TRAF1;MAPK14;MMP9;ICAM1;VCAN;TSPAN4;RSU1;FBN1"
"Spermatogenesis","9/135",0.704565509076511,0.854969645108415,0,0,0.868881946416738,0.304259836591283,"ARL4A;DBF4;ZNRF4;CAMK4;NEK2;BRAF;SIRT1;BUB1;CDKN3"
"Estrogen Response Early","13/200",0.758343888687406,0.854969645108415,0,0,0.845079680920994,0.233764519247973,"FCMR;SLC16A1;SLC37A1;TGIF2;BCL11B;ABCA3;AQP3;GJA1;DEPTOR;CXCL12;DLC1;CCN5;MAPT"
"Estrogen Response Late","13/200",0.758343888687406,0.854969645108415,0,0,0.845079680920994,0.233764519247973,"UNC13B;BTG3;DUSP2;SLC16A1;ABCA3;CAV1;BATF;CDC20;CXCL12;CCN5;PTPN6;MAPT;TPSAB1"
"Oxidative Phosphorylation","13/200",0.758343888687406,0.854969645108415,0,0,0.845079680920994,0.233764519247973,"ALAS1;COX15;MRPS12;PDHB;MRPL34;HSD17B10;ACAT1;NDUFS7;NNT;MPC1;DLD;ATP6V1C1;IDH3A"
"Hedgehog Signaling","2/36",0.769472680597574,0.854969645108415,0,0,0.715815613844482,0.187579359296975,"NRP1;PTCH1"
"TGF-beta Signaling","2/54",0.923701761145284,0.997498201514937,0,0,0.467576618632028,0.037109699364176,"PPP1R15A;SMAD3"
"KRAS Signaling Dn","10/200",0.94374900814532,0.997498201514937,0,0,0.638419656568477,0.0369613247810165,"LFNG;EDAR;SNN;CD40LG;RSAD2;CLSTN3;KRT5;CPEB3;TENT5C;SSTR4"
"Pancreas Beta Cells","1/40",0.957598273454339,0.997498201514937,0,0,0.311731994658824,0.0135063896045046,"SRPRB"
"Myogenesis","8/200",0.986939868485613,0.999487634576344,0,0,0.504690949227373,0.00663475045455536,"RB1;MEF2C;COL15A1;BIN1;FLII;ADAM12;ATP2A1;MYLK"
"Myc Targets V1","5/200",0.999487634576344,0.999487634576344,0,0,0.30991238327656,0.000158829082294227,"CDC20;CCNA2;HDDC2;CUL1;TYMS"
