"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Maturation Of SSU-rRNA (GO:0030490)","21/38",6.74783070248501e-07,0.000293285259896189,0,0,5.28996155223137,75.1644002029489,"NOP14;UTP6;UTP4;RIOK3;MRPS11;SPPL2B;WDR3;HEATR1;NGDN;NAT10;PWP2;WDR46;WDR43;DHX37;TSR2;RRP36;TSR1;NOL10;SRFBP1;RIOK1;NOL11"
"Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)","128/452",7.57937341558326e-07,0.000301867153843633,0,0,1.70806100217865,24.0711317040892,"TRRAP;WWC1;NAB2;YEATS4;JADE3;CELSR2;POFUT1;ZNF727;CHEK2;MYB;RUVBL1;ZNF85;WWC3;SOX6;ZFPL1;SOX7;FADS1;HES6;DAXX;NKX6-2;ZNF680;ZNF282;DAPK3;SOX13;RFX3;SAP30;ZNF718;KAT6B;THAP7;SPIN2B;PPIE;SPIN2A;ZSCAN26;ZNF678;MZF1;AJUBA;TP53;ZNF398;ZNF431;ZNF274;ZNF395;TAF5L;ZNF703;DVL2;PATZ1;KAT14;CREBBP;ZNF263;BRPF1;BRPF3;FZD7;TRIP4;ESRRG;ZNF35;FOXN2;SMARCA1;BMP2;ZNF37A;YEATS2;TADA3;SNAI2;GTF2IRD1;RBAK;LIN54;SPIN4;RNF14;PHF1;SPIN3;SGF29;BRCA2;LIMD1;VPS72;SPIN1;HMG20A;ERC1;TEAD2;PRMT5;ACTR6;ACTR5;ASH1L;BAZ1A;ACTR8;GLRX2;REXO4;MLF1;MED23;GCFC2;MTF2;TESMIN;VGLL1;USP13;CEBPB;FOXC1;ZNF350;ZNF195;TAF9;TGFBRAP1;FOXK2;TULP3;ZNF66;ACVR1B;NFIL3;SAP30L;ATXN1L;PCGF1;PAK6;ASCC2;APBB2;TCFL5;ZNF100;RNF20;ARNT2;TCF7L1;ZNF460;UTP4;TAF12;NFYB;ACVR2B;PML;ZNF33A;REST;RYBP;MYBBP1A;NFIA;ZNF737;ZNF736;ZNF212;GZF1"
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)","18/30",8.20805898340771e-07,0.000301867153843633,0,0,6.42041248016922,89.9691063889468,"NOP14;UTP6;UTP4;MRPS11;HEATR1;NGDN;RPP40;PWP2;WDR46;WDR43;TBL3;BMS1;DHX37;RRS1;TSR2;RRP36;TSR1;NOL10"
"Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)","107/367",1.38118246467627e-06,0.000471673811686946,0,0,1.77631277468808,23.967025461947,"UBXN2A;CBLC;UBE2D1;UBE3B;FBXO22;HERC4;PSMD6;CDC23;RNF114;KAT5;WDR91;TRIM25;SKP2;FBXO7;FBXO9;HERC6;MYLIP;NHLRC3;RC3H1;KCTD5;RC3H2;RNF40;TOM1L1;CDC34;CHMP4C;PLAA;NHLRC1;VPS28;RHOBTB3;FBXO45;SHARPIN;RNF216;NAE1;KLHDC2;NDFIP2;ZRANB1;NDFIP1;KLHL25;SMURF2;SMURF1;KLHL22;KLHL20;NSFL1C;UBE2W;APPBP2;CHMP2A;FBXL7;RNF187;GSK3B;RNF14;FAF1;ZFAND2A;USP33;ZFAND2B;KIF14;OTUD7B;ARRB1;PTPN23;UCHL1;TRIM2;UBL7;GET4;AXIN1;VPS37C;VPS37B;TOPORS;RNF144A;UBE2R2;CHMP6;UHRF1;VPS4B;RNF8;RCHY1;RNF5;RMND5B;ZNRF1;RMND5A;ZNRF3;MVB12B;SPOP;ZSWIM8;MVB12A;PRAME;RBBP6;TBL1X;RFFL;UBL4A;RNF20;ATE1;ANKIB1;FBXL17;WWP2;USP28;PML;MIB1;RNF146;SPSB3;SPSB1;GID4;PSMC6;APC;PSMC4;NEDD4;RLIM;LNX1;STUB1;TAF1"
"Epigenetic Regulation Of Gene Expression (GO:0040029)","34/83",3.02315378727392e-06,0.000928774547047453,0,0,2.97578765972666,37.8199101967495,"N6AMT1;HDAC5;SMARCD1;KDM1B;SMYD5;PHF1;RNF8;ASH2L;SGF29;NOC2L;MACROH2A2;PPM1D;HDAC9;HDAC6;RNF2;MECP2;ZDBF2;ZFP57;VPS72;CHEK1;BRD7;MORC2;TFAP2C;PRMT7;USP21;GLMN;PPHLN1;SIRT7;ARID1B;MTF2;PADI2;TRIM37;TP53;MPHOSPH8"
"Regulation Of Cell Cycle Process (GO:0010564)","47/130",3.10821852180699e-06,0.000928774547047453,0,0,2.43178629786934,30.8386026553192,"CUL9;SMARCD1;CUL7;AHCTF1;SETD2;SMARCD2;CDCA2;SMARCD3;CETN2;PIK3R4;TXLNG;KIF11;USP19;AURKA;FLCN;CHEK1;KIF13A;CEP250;RCC1;E4F1;FBXO5;SOX9;ARID2;ECT2;BRD7;GIT1;PRMT5;TIPIN;PBRM1;CDKN2B;YTHDF2;PHF10;CAV2;DAPK3;KLHL21;KNSTRN;ARID1B;MYO19;SFRP1;APC;MYBBP1A;PRC1;CCDC8;KIF2C;CEP85;OBSL1;MCM2"
"DNA Replication (GO:0006260)","31/73",3.31609260294991e-06,0.000932602278511973,0,0,3.16427244816738,39.9227502248855,"BLM;RNASEH2A;MCM7;STON1;ORC5;POLD3;RECQL4;TOP1MT;ORC3;POLD1;CHEK1;PCLAF;REV3L;POLE;POLG;RFC5;UPF1;RFC3;RFC4;RFC1;RFC2;WDR18;BAZ1A;TICRR;POLE4;POLA1;GRWD1;POLE2;CDK2;MCM4;MCM2"
"Cytosolic Transport (GO:0016482)","46/127",3.71835168290741e-06,0.000987635521998907,0,0,2.43846563665424,30.4862584410566,"TMEM87A;TMEM87B;SYS1;DCTN1;WIPF3;PIK3R4;RHOBTB3;VPS26B;PTPN23;EEA1;ARFRP1;CLN3;GGA1;CCDC91;VPS51;AP1G1;FHIP1B;VPS53;WDR91;VPS52;VTI1A;STX5;VPS35;ERC1;TBC1D17;EVI5;RAB6B;PLEKHJ1;PHETA2;SORT1;STX8;GBF1;VPS13A;LMTK2;PHETA1;RBSN;SYT7;KLHL20;RGP1;RAB14;SNX16;KIF16B;HOOK1;TBC1D5;DOP1B;TBC1D23"
"Regulation Of DNA Metabolic Process (GO:0051052)","45/124",4.44757717954507e-06,0.00111915086817921,0,0,2.44549882856613,30.1362514914752,"INO80B;INO80E;USP37;INO80D;TRRAP;DSCC1;EHMT2;GMNN;TAF9;JADE3;SMC5;SMC6;SGF29;SMC3;TAF5L;ORC5;ORC3;RUVBL1;SMARCAD1;RBBP6;FBXO5;SUPT20H;ATXN7L3;NFRKB;POLH;KPNA1;BARD1;UPF1;ESCO1;TAF12;ACTR5;THOC1;YLPM1;ACTR8;BAZ1A;SIRT7;TERF2;GRHL2;TOM1L1;TADA2B;CCDC88A;NSMCE4A;TADA3;UBE2N;MPHOSPH8"
"Ribosome Biogenesis (GO:0042254)","53/155",5.1731142646942e-06,0.00117850705538941,0,0,2.23235843576822,27.172346527407,"DDX49;NVL;SPPL2B;PAK1IP1;WDR3;NAT10;NOC2L;PWP2;WDR46;WDR43;RIOK1;RRP12;PELP1;UTP15;NOM1;DIMT1;DIS3;PIH1D1;NGDN;WDR74;DNTTIP2;GRWD1;CINP;HEATR1;MALSU1;RPF2;MRM2;TMA16;RRP7A;EXOSC7;EMG1;EXOSC5;EXOSC4;BMS1;EXOSC9;DHX37;RRS1;RRP36;EXOSC2;NOP14;UTP6;NOP16;UTP4;KRR1;WDR18;LTO1;WDR55;BYSL;RCL1;TBL3;ESF1;DHX29;RPL26L1"
"DNA Replication Checkpoint Signaling (GO:0000076)","12/17",5.17645851561964e-06,0.00117850705538941,0,0,10.2608236536431,124.888480455922,"CDT1;TIPIN;CDC45;TIMELESS;HUS1;RAD17;CDC6;CLSPN;NAE1;TOPBP1;TICRR;RAD9A"
"Mitotic Nuclear Division (GO:0140014)","22/45",5.53262027241841e-06,0.00120233897829238,0,0,4.09572582686952,49.5781427861621,"NCAPG2;KLHL22;KLHDC8B;TUBG1;KNSTRN;NSL1;WAPL;ZWINT;EPS8;DSN1;KIF18A;SPAST;KIF3B;CENPI;KIFC1;ZW10;NUP62;CENPK;NUSAP1;CHMP2A;KNTC1;CLASP2"
"Chromatin Organization (GO:0006325)","81/268",5.84397908932417e-06,0.00121478539243734,0,0,1.86504767396215,22.4740084436992,"USP36;PHF1;SUV39H1;CHD8;HDAC11;YEATS4;CABIN1;CHAF1B;CHAF1A;CHEK1;RUVBL1;GATAD1;SMARCAD1;GET1;HMG20A;SOX9;ARID2;NFRKB;KDM6B;DAXX;PBRM1;SUPT16H;DDX11;PIH1D1;ACTR5;TET1;BAZ1A;ACTR8;ARID1B;TTI1;KAT6B;GRWD1;MTF2;PADI2;HDGFL1;HDGFL2;HDGFL3;ASF1B;NAA60;INO80B;HDAC5;SMARCD1;ZNF274;INO80E;SMARCD2;PAXIP1;INO80D;SMARCD3;HDAC1;RNF2;BICRA;HIRA;UBN1;PCGF1;BRD9;BRD7;MORC2;MTA3;KDM4A;TCF7L1;PHC1;BRPF1;KDM4C;PHF10;BICRAL;KDM4E;PCGF2;CBX1;H2BC1;SMARCA1;NPM3;GATAD2A;PARP10;TADA2B;PER2;REST;RYBP;MYBBP1A;YEATS2;PWWP3A;BCOR"
"Regulation Of DNA Replication (GO:0006275)","31/75",6.52605018888093e-06,0.00130004358137666,0,0,3.02006801900673,36.0587323081652,"BCAR3;INO80B;USP37;BLM;INO80E;INO80D;DSCC1;EHMT2;FAF1;GMNN;STON1;JADE3;SMC3;EGFR;ORC5;ORC3;RUVBL1;RBBP6;FBXO5;NFRKB;CTC1;CDT1;ESCO1;BRPF3;ACTR5;ACTR8;BAZ1A;CDC6;WAPL;CCDC88A;RAD17"
"DNA Damage Checkpoint Signaling (GO:0000077)","18/34",9.56065195868848e-06,0.00182837908057958,0,0,4.81411951348493,55.6408935406113,"DOT1L;CDC5L;HUS1;USP28;UFL1;STK33;CHEK2;CHEK1;TIPRL;MAP3K20;RAD17;FBXO6;INTS7;CLSPN;TP53BP1;CEP63;RAD9A;RHNO1"
"Protein Monoubiquitination (GO:0006513)","22/47",1.3440793977701e-05,0.00247155523105341,0,0,3.76760190577025,42.2620049400037,"RNF20;TRIM41;UHRF1;FANCL;ZC4H2;FANCA;KLHL22;KLHL12;FANCC;FANCE;FAAP20;RNF40;TOPORS;FANCF;UBE2W;UBE2R2;UBE2T;TRIM25;STUB1;TRIM37;ZNF598;TRIM56"
"Positive Regulation Of Growth (GO:0045927)","32/81",1.4323915671323e-05,0.00253639410461464,0,0,2.79925473374063,31.2217115937701,"N6AMT1;PSMD10;DDX49;CSH2;BRAT1;HPN;DNPH1;EGFR;RPTOR;EXOSC4;HYAL1;EXOSC9;RPS6KA1;MLST8;AGR2;TEAD1;EXOSC2;MFSD2A;TGFB2;WFS1;CSNK2A3;SPHK1;KLHL22;MTOR;SUPV3L1;ADAM17;SFRP1;PLCB1;FXN;HDGFL2;CEP43;SLC25A33"
"Endosomal Transport (GO:0016197)","58/180",1.51147367793468e-05,0.00255434589868976,0,0,2.0426615030097,22.6732165610938,"ITSN2;ZFYVE9;DENND1A;ITSN1;WIPF3;PTPN23;DENND10;TOM1;VPS35;ANXA8;ERC1;PLEKHJ1;EIPR1;LMTK2;EPS15L1;AP5B1;RBSN;HGS;TBC1D5;RAB35;TBC1D23;TMEM87A;TMEM87B;AP5Z1;DCTN1;VPS4B;CLEC16A;RHOBTB3;VPS26B;SNX33;ARFRP1;GGA1;VPS51;VPS53;MICALL1;VPS52;VTI1A;REPS2;STX5;SNX7;TBC1D17;EVI5;RAB6B;ANKRD50;REPS1;PHETA2;SORT1;GBF1;NSG1;PHETA1;RGP1;RAB14;MYO5B;ALMS1;CHMP2A;CCDC22;TMCC1;RAB17"
"Mitochondrial Gene Expression (GO:0140053)","38/103",1.54938362396995e-05,0.00255434589868976,0,0,2.50738150738151,27.7694213859293,"MRPS17;FASTKD1;FASTKD2;GFM2;FASTKD3;MRPS11;MRPL19;MRPL39;MRPL58;MRPL37;MRPS30;MRPL13;TBRG4;MRPL41;MRPL42;MRPL2;MRPL1;MRPS28;HARS1;MRPS25;MRPS22;MRPS23;MRPL49;MRPL47;TFB2M;POLRMT;MRPL23;MRPS7;MRPL46;MRPS6;MRPS18C;MRPL44;MRPL30;LARS2;MRPL50;MRPS9;TFAM;SLC25A33"
"Mitotic Spindle Organization (GO:0007052)","33/85",1.62913640223174e-05,0.00259630037968998,0,0,2.72040595454453,29.9921367002398,"DCTN6;GPSM2;INTS13;DCTN2;CDCA8;ABRAXAS2;TTK;KIF11;SMC3;AURKA;FAM110A;GOLGA2;MECP2;CCNB1;SPAST;KIF3B;CHEK2;NUF2;RCC1;CEP192;MISP;CLASP2;STIL;PLK2;TUBG1;CKAP5;TPX2;CENPH;INCENP;KIFC1;PRC1;KIF4A;TBCE"
"Protein O-linked Glycosylation (GO:0006493)","35/93",2.01929163952296e-05,0.00311426881566428,0,0,2.58721436094702,27.9682495474482,"GALNT12;GALNT11;POGLUT1;ST6GALNAC2;GCNT1;GXYLT1;TMTC3;PLOD3;PLOD2;GXYLT2;TMTC4;C1GALT1C1;POFUT2;POFUT1;ST3GAL4;LARGE1;XXYLT1;LARGE2;POGLUT3;ST3GAL1;FKTN;B3GALNT2;GALNT7;B3GALNT1;GALNT6;CRPPA;GALNT3;SLC35C1;TET1;POMGNT2;POMGNT1;DPM3;B4GAT1;B3GNT5;B3GNT3"
